host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgd19648f6e54d68ebb,3,'2025-06-25 09:57:00.541',149,143,99,488,147,197,'2025-06-25 09:57:01.570',1029,'2025-06-25 09:57:01.609',1068,yes,yes,yes
52.83.211.74,lzgd1da1babbb1010ee7,1,'2025-06-25 09:57:15.232',144,161,100,522,139,189,'2025-06-25 09:57:16.465',1233,'2025-06-25 09:57:16.505',1273,yes,yes,yes
52.83.211.74,lzgd1da1babbb1010ee7,2,'2025-06-25 09:57:15.328',153,143,99,502,125,175,'2025-06-25 09:57:16.506',1178,'2025-06-25 09:57:16.545',1217,yes,yes,yes
52.83.211.74,lzgd1da1babbb1010ee7,3,'2025-06-25 09:57:15.427',156,160,99,486,129,180,'2025-06-25 09:57:16.445',1018,'2025-06-25 09:57:16.465',1038,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,1,'2025-06-25 09:57:13.440',166,147,100,520,139,190,'2025-06-25 09:57:14.677',1237,'2025-06-25 09:57:14.717',1277,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,2,'2025-06-25 09:57:13.540',136,151,99,491,108,159,'2025-06-25 09:57:14.677',1137,'2025-06-25 09:57:14.717',1177,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,3,'2025-06-25 09:57:13.635',128,165,100,515,125,176,'2025-06-25 09:57:14.657',1022,'2025-06-25 09:57:14.677',1042,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,1,'2025-06-25 09:56:54.398',152,164,99,422,105,155,'2025-06-25 09:56:55.487',1089,'2025-06-25 09:56:55.507',1109,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,2,'2025-06-25 09:56:54.495',147,189,99,341,136,186,'2025-06-25 09:56:55.547',1052,'2025-06-25 09:56:55.587',1092,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,3,'2025-06-25 09:56:54.592',165,149,99,411,143,194,'2025-06-25 09:56:55.547',955,'2025-06-25 09:56:55.587',995,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,1,'2025-06-25 09:57:03.717',170,165,99,473,140,190,'2025-06-25 09:57:04.912',1195,'2025-06-25 09:57:04.952',1235,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,2,'2025-06-25 09:57:03.812',148,144,99,405,116,167,'2025-06-25 09:57:04.912',1100,'2025-06-25 09:57:04.952',1140,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,3,'2025-06-25 09:57:03.910',151,167,99,464,115,166,'2025-06-25 09:57:04.892',982,'2025-06-25 09:57:04.912',1002,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,1,'2025-06-25 09:57:17.429',153,150,99,482,139,189,'2025-06-25 09:57:18.594',1165,'2025-06-25 09:57:18.634',1205,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,2,'2025-06-25 09:57:17.528',153,145,99,377,110,160,'2025-06-25 09:57:18.594',1066,'2025-06-25 09:57:18.634',1106,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,3,'2025-06-25 09:57:17.626',133,152,99,451,125,175,'2025-06-25 09:57:18.574',948,'2025-06-25 09:57:18.593',967,yes,yes,yes
52.83.211.74,lzgd2cbd00e104249138,1,'2025-06-25 09:57:10.360',135,148,99,478,112,162,'2025-06-25 09:57:11.492',1132,'2025-06-25 09:57:11.512',1152,yes,yes,yes
52.83.211.74,lzgd2cbd00e104249138,2,'2025-06-25 09:57:10.459',183,152,99,374,115,166,'2025-06-25 09:57:11.532',1073,'2025-06-25 09:57:11.552',1093,yes,yes,yes
52.83.211.74,lzgd2cbd00e104249138,3,'2025-06-25 09:57:10.558',152,173,99,421,122,172,'2025-06-25 09:57:11.532',974,'2025-06-25 09:57:11.552',994,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,1,'2025-06-25 09:56:59.454',159,154,99,451,118,169,'2025-06-25 09:57:00.576',1122,'2025-06-25 09:57:00.596',1142,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,2,'2025-06-25 09:56:59.552',134,147,99,384,103,153,'2025-06-25 09:57:00.596',1044,'2025-06-25 09:57:00.637',1085,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,3,'2025-06-25 09:56:59.649',194,161,99,376,122,172,'2025-06-25 09:57:00.596',947,'2025-06-25 09:57:00.636',987,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,1,'2025-06-25 09:57:00.045',168,204,99,499,130,181,'2025-06-25 09:57:01.305',1260,'2025-06-25 09:57:01.325',1280,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,2,'2025-06-25 09:57:00.144',144,153,99,496,116,167,'2025-06-25 09:57:01.325',1181,'2025-06-25 09:57:01.365',1221,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,3,'2025-06-25 09:57:00.244',145,166,99,539,137,187,'2025-06-25 09:57:01.325',1081,'2025-06-25 09:57:01.365',1121,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,1,'2025-06-25 09:57:04.602',151,156,99,457,124,174,'2025-06-25 09:57:05.717',1115,'2025-06-25 09:57:05.738',1136,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,2,'2025-06-25 09:57:04.703',146,152,99,368,109,160,'2025-06-25 09:57:05.737',1034,'2025-06-25 09:57:05.777',1074,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,3,'2025-06-25 09:57:04.800',134,146,99,423,134,185,'2025-06-25 09:57:05.737',937,'2025-06-25 09:57:05.777',977,yes,yes,yes
52.83.211.74,lzgd4782b152d37fabdf,1,'2025-06-25 09:57:16.227',174,172,100,535,112,163,'2025-06-25 09:57:17.529',1302,'2025-06-25 09:57:17.568',1341,yes,yes,yes
52.83.211.74,lzgd4782b152d37fabdf,2,'2025-06-25 09:57:16.325',150,147,99,400,120,171,'2025-06-25 09:57:17.449',1124,'2025-06-25 09:57:17.488',1163,yes,yes,yes
52.83.211.74,lzgd4782b152d37fabdf,3,'2025-06-25 09:57:16.427',142,166,100,310,119,169,'2025-06-25 09:57:17.428',1001,'2025-06-25 09:57:17.449',1022,yes,yes,yes
52.83.211.74,lzgd47a3c029f3767795,1,'2025-06-25 09:57:07.317',131,151,100,510,133,183,'2025-06-25 09:57:08.480',1163,'2025-06-25 09:57:08.501',1184,yes,yes,yes
52.83.211.74,lzgd47a3c029f3767795,2,'2025-06-25 09:57:07.415',135,151,99,444,110,161,'2025-06-25 09:57:08.501',1086,'2025-06-25 09:57:08.541',1126,yes,yes,yes
52.83.211.74,lzgd47a3c029f3767795,3,'2025-06-25 09:57:07.514',142,154,99,467,120,170,'2025-06-25 09:57:08.501',987,'2025-06-25 09:57:08.541',1027,yes,yes,yes
52.83.211.74,lzgd4f34ad441cbe809e,1,'2025-06-25 09:57:04.306',155,151,99,532,134,185,'2025-06-25 09:57:05.522',1216,'2025-06-25 09:57:05.561',1255,yes,yes,yes
52.83.211.74,lzgd4f34ad441cbe809e,2,'2025-06-25 09:57:04.405',130,168,99,477,149,199,'2025-06-25 09:57:05.562',1157,'2025-06-25 09:57:05.602',1197,yes,yes,yes
52.83.211.74,lzgd4f34ad441cbe809e,3,'2025-06-25 09:57:04.504',143,146,99,519,105,155,'2025-06-25 09:57:05.502',998,'2025-06-25 09:57:05.522',1018,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,1,'2025-06-25 09:57:12.836',142,168,99,490,138,188,'2025-06-25 09:57:14.084',1248,'2025-06-25 09:57:14.124',1288,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,2,'2025-06-25 09:57:12.936',140,177,99,418,120,170,'2025-06-25 09:57:14.064',1128,'2025-06-25 09:57:14.084',1148,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,3,'2025-06-25 09:57:13.036',148,149,100,337,117,168,'2025-06-25 09:57:14.084',1048,'2025-06-25 09:57:14.124',1088,yes,yes,yes
52.83.211.74,lzgd5496a7907243e22d,1,'2025-06-25 09:56:52.924',159,164,99,648,117,167,'2025-06-25 09:56:54.336',1412,'2025-06-25 09:56:54.356',1432,yes,yes,yes
52.83.211.74,lzgd5496a7907243e22d,2,'2025-06-25 09:56:53.022',152,152,99,648,119,169,'2025-06-25 09:56:54.356',1334,'2025-06-25 09:56:54.396',1374,yes,yes,yes
52.83.211.74,lzgd5496a7907243e22d,3,'2025-06-25 09:56:53.121',126,175,99,575,134,184,'2025-06-25 09:56:54.396',1275,'2025-06-25 09:56:54.436',1315,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,1,'2025-06-25 09:57:07.614',137,160,99,489,105,155,'2025-06-25 09:57:08.761',1147,'2025-06-25 09:57:08.781',1167,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,2,'2025-06-25 09:57:07.713',150,147,99,426,114,165,'2025-06-25 09:57:08.781',1068,'2025-06-25 09:57:08.821',1108,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,3,'2025-06-25 09:57:07.810',137,162,99,471,107,157,'2025-06-25 09:57:08.781',971,'2025-06-25 09:57:08.821',1011,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,1,'2025-06-25 09:56:56.478',148,176,99,535,134,184,'2025-06-25 09:56:57.748',1270,'2025-06-25 09:56:57.788',1310,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,2,'2025-06-25 09:56:56.576',142,5518,100,141,131,182,'2025-06-25 09:57:02.772',6196,'2025-06-25 09:57:02.788',6212,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,3,'2025-06-25 09:56:56.674',150,175,99,531,115,166,'2025-06-25 09:56:57.728',1054,'2025-06-25 09:56:57.748',1074,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,1,'2025-06-25 09:57:07.019',133,171,99,469,145,196,'2025-06-25 09:57:08.211',1192,'2025-06-25 09:57:08.251',1232,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,2,'2025-06-25 09:57:07.120',131,158,99,432,110,161,'2025-06-25 09:57:08.191',1071,'2025-06-25 09:57:08.212',1092,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,3,'2025-06-25 09:57:07.217',147,155,99,478,112,162,'2025-06-25 09:57:08.211',994,'2025-06-25 09:57:08.251',1034,yes,yes,yes
52.83.211.74,lzgd64a35bc2d758e316,1,'2025-06-25 09:57:18.635',141,147,99,513,136,186,'2025-06-25 09:57:19.819',1184,'2025-06-25 09:57:19.839',1204,yes,yes,yes
52.83.211.74,lzgd64a35bc2d758e316,2,'2025-06-25 09:57:18.734',135,147,99,404,120,171,'2025-06-25 09:57:19.839',1105,'2025-06-25 09:57:19.879',1145,yes,yes,yes
52.83.211.74,lzgd64a35bc2d758e316,3,'2025-06-25 09:57:18.828',133,160,99,496,110,160,'2025-06-25 09:57:19.839',1011,'2025-06-25 09:57:19.879',1051,yes,yes,yes
52.83.211.74,lzgd666b11a37776534d,1,'2025-06-25 09:57:05.194',139,162,99,418,113,163,'2025-06-25 09:57:06.267',1073,'2025-06-25 09:57:06.287',1093,yes,yes,yes
52.83.211.74,lzgd666b11a37776534d,2,'2025-06-25 09:57:05.294',135,170,99,313,104,154,'2025-06-25 09:57:06.287',993,'2025-06-25 09:57:06.328',1034,yes,yes,yes
52.83.211.74,lzgd666b11a37776534d,3,'2025-06-25 09:57:05.394',132,140,99,403,123,174,'2025-06-25 09:57:06.287',893,'2025-06-25 09:57:06.327',933,yes,yes,yes
52.83.211.74,lzgd68b8965d1bae607f,1,'2025-06-25 09:57:03.120',149,141,99,534,138,188,'2025-06-25 09:57:04.330',1210,'2025-06-25 09:57:04.350',1230,yes,yes,yes
52.83.211.74,lzgd68b8965d1bae607f,2,'2025-06-25 09:57:03.220',166,143,99,404,104,154,'2025-06-25 09:57:04.310',1090,'2025-06-25 09:57:04.350',1130,yes,yes,yes
52.83.211.74,lzgd68b8965d1bae607f,3,'2025-06-25 09:57:03.318',128,170,99,472,118,168,'2025-06-25 09:57:04.292',974,'2025-06-25 09:57:04.310',992,yes,yes,yes
52.83.211.74,lzgd69c9cd5e2fd9057a,1,'2025-06-25 09:57:13.737',122,166,99,468,118,169,'2025-06-25 09:57:14.867',1130,'2025-06-25 09:57:14.886',1149,yes,yes,yes
52.83.211.74,lzgd69c9cd5e2fd9057a,2,'2025-06-25 09:57:13.833',152,163,100,389,146,196,'2025-06-25 09:57:14.927',1094,'2025-06-25 09:57:14.966',1133,yes,yes,yes
52.83.211.74,lzgd69c9cd5e2fd9057a,3,'2025-06-25 09:57:13.932',140,157,99,436,121,172,'2025-06-25 09:57:14.887',955,'2025-06-25 09:57:14.926',994,yes,yes,yes
52.83.211.74,lzgd70083471b86c55fd,1,'2025-06-25 09:57:14.931',135,164,99,477,139,189,'2025-06-25 09:57:16.087',1156,'2025-06-25 09:57:16.126',1195,yes,yes,yes
52.83.211.74,lzgd70083471b86c55fd,2,'2025-06-25 09:57:15.030',145,151,100,403,118,168,'2025-06-25 09:57:16.087',1057,'2025-06-25 09:57:16.126',1096,yes,yes,yes
52.83.211.74,lzgd70083471b86c55fd,3,'2025-06-25 09:57:15.127',134,146,99,449,123,174,'2025-06-25 09:57:16.066',939,'2025-06-25 09:57:16.086',959,yes,yes,yes
52.83.211.74,lzgd729942220e6167a8,1,'2025-06-25 09:57:04.899',150,168,99,439,114,164,'2025-06-25 09:57:06.046',1147,'2025-06-25 09:57:06.086',1187,yes,yes,yes
52.83.211.74,lzgd729942220e6167a8,2,'2025-06-25 09:57:04.998',151,170,99,406,122,173,'2025-06-25 09:57:06.086',1088,'2025-06-25 09:57:06.126',1128,yes,yes,yes
52.83.211.74,lzgd729942220e6167a8,3,'2025-06-25 09:57:05.097',144,145,100,423,128,178,'2025-06-25 09:57:06.025',928,'2025-06-25 09:57:06.046',949,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,1,'2025-06-25 09:56:56.773',145,154,99,524,118,168,'2025-06-25 09:56:57.975',1202,'2025-06-25 09:56:58.015',1242,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,2,'2025-06-25 09:56:56.872',141,148,99,464,104,155,'2025-06-25 09:56:57.975',1103,'2025-06-25 09:56:58.015',1143,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,3,'2025-06-25 09:56:56.970',135,154,99,479,134,184,'2025-06-25 09:56:57.955',985,'2025-06-25 09:56:57.975',1005,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,1,'2025-06-25 09:57:15.527',164,161,100,487,130,181,'2025-06-25 09:57:16.732',1205,'2025-06-25 09:57:16.753',1226,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,2,'2025-06-25 09:57:15.625',140,138,100,470,112,162,'2025-06-25 09:57:16.752',1127,'2025-06-25 09:57:16.793',1168,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,3,'2025-06-25 09:57:15.728',150,164,99,481,128,178,'2025-06-25 09:57:16.752',1024,'2025-06-25 09:57:16.793',1065,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,1,'2025-06-25 09:57:14.334',129,163,99,415,127,178,'2025-06-25 09:57:15.415',1081,'2025-06-25 09:57:15.435',1101,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,2,'2025-06-25 09:57:14.434',144,137,99,342,122,172,'2025-06-25 09:57:15.435',1001,'2025-06-25 09:57:15.475',1041,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,3,'2025-06-25 09:57:14.531',132,165,99,383,122,173,'2025-06-25 09:57:15.435',904,'2025-06-25 09:57:15.475',944,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,1,'2025-06-25 09:57:08.209',126,165,99,498,136,187,'2025-06-25 09:57:09.357',1148,'2025-06-25 09:57:09.397',1188,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,2,'2025-06-25 09:57:08.308',141,144,99,395,110,161,'2025-06-25 09:57:09.357',1049,'2025-06-25 09:57:09.398',1090,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,3,'2025-06-25 09:57:08.409',157,161,100,396,129,179,'2025-06-25 09:57:09.337',928,'2025-06-25 09:57:09.358',949,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,1,'2025-06-25 09:56:53.219',151,151,99,546,118,168,'2025-06-25 09:56:54.433',1214,'2025-06-25 09:56:54.473',1254,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,2,'2025-06-25 09:56:53.317',155,168,99,424,146,197,'2025-06-25 09:56:54.473',1156,'2025-06-25 09:56:54.513',1196,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,3,'2025-06-25 09:56:53.415',145,176,99,486,109,159,'2025-06-25 09:56:54.412',997,'2025-06-25 09:56:54.433',1018,yes,yes,yes
52.83.211.74,lzgd7e364ee2c3f42271,1,'2025-06-25 09:57:17.731',158,148,100,442,136,186,'2025-06-25 09:57:18.904',1173,'2025-06-25 09:57:18.943',1212,yes,yes,yes
52.83.211.74,lzgd7e364ee2c3f42271,2,'2025-06-25 09:57:17.825',129,174,100,379,114,165,'2025-06-25 09:57:18.904',1079,'2025-06-25 09:57:18.943',1118,yes,yes,yes
52.83.211.74,lzgd7e364ee2c3f42271,3,'2025-06-25 09:57:17.927',151,145,100,442,129,179,'2025-06-25 09:57:18.883',956,'2025-06-25 09:57:18.903',976,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,1,'2025-06-25 09:57:10.661',137,170,99,460,145,195,'2025-06-25 09:57:11.798',1137,'2025-06-25 09:57:11.838',1177,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,2,'2025-06-25 09:57:10.761',137,150,99,370,117,168,'2025-06-25 09:57:11.798',1037,'2025-06-25 09:57:11.839',1078,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,3,'2025-06-25 09:57:10.858',141,146,99,421,126,176,'2025-06-25 09:57:11.778',920,'2025-06-25 09:57:11.798',940,yes,yes,yes
52.83.211.74,lzgd802739c51eb0d598,1,'2025-06-25 09:57:18.939',133,175,100,514,129,180,'2025-06-25 09:57:20.154',1215,'2025-06-25 09:57:20.174',1235,yes,yes,yes
52.83.211.74,lzgd802739c51eb0d598,2,'2025-06-25 09:57:19.034',146,160,99,483,107,158,'2025-06-25 09:57:20.174',1140,'2025-06-25 09:57:20.214',1180,yes,yes,yes
52.83.211.74,lzgd802739c51eb0d598,3,'2025-06-25 09:57:19.137',150,166,99,501,115,166,'2025-06-25 09:57:20.174',1037,'2025-06-25 09:57:20.214',1077,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,1,'2025-06-25 09:57:01.827',160,140,100,499,148,198,'2025-06-25 09:57:03.061',1234,'2025-06-25 09:57:03.101',1274,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,2,'2025-06-25 09:57:01.926',157,158,99,462,117,168,'2025-06-25 09:57:03.061',1135,'2025-06-25 09:57:03.101',1175,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,3,'2025-06-25 09:57:02.028',146,150,99,508,125,176,'2025-06-25 09:57:03.041',1013,'2025-06-25 09:57:03.061',1033,yes,yes,yes
52.83.211.74,lzgd825d052613183654,1,'2025-06-25 09:57:11.552',132,157,100,412,120,171,'2025-06-25 09:57:12.605',1053,'2025-06-25 09:57:12.625',1073,yes,yes,yes
52.83.211.74,lzgd825d052613183654,2,'2025-06-25 09:57:11.649',138,146,99,293,117,168,'2025-06-25 09:57:12.625',976,'2025-06-25 09:57:12.665',1016,yes,yes,yes
52.83.211.74,lzgd825d052613183654,3,'2025-06-25 09:57:11.749',134,147,100,356,134,184,'2025-06-25 09:57:12.625',876,'2025-06-25 09:57:12.665',916,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,1,'2025-06-25 09:57:17.122',159,153,99,552,110,160,'2025-06-25 09:57:18.392',1270,'2025-06-25 09:57:18.432',1310,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,2,'2025-06-25 09:57:17.221',138,149,99,521,116,166,'2025-06-25 09:57:18.392',1171,'2025-06-25 09:57:18.432',1211,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,3,'2025-06-25 09:57:17.321',176,138,100,527,119,169,'2025-06-25 09:57:18.371',1050,'2025-06-25 09:57:18.392',1071,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,1,'2025-06-25 09:56:58.251',146,145,99,464,150,200,'2025-06-25 09:56:59.408',1157,'2025-06-25 09:56:59.448',1197,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,2,'2025-06-25 09:56:58.351',161,156,99,366,102,153,'2025-06-25 09:56:59.408',1057,'2025-06-25 09:56:59.448',1097,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,3,'2025-06-25 09:56:58.449',132,169,99,441,114,164,'2025-06-25 09:56:59.388',939,'2025-06-25 09:56:59.408',959,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,1,'2025-06-25 09:56:53.513',156,138,99,473,138,188,'2025-06-25 09:56:54.662',1149,'2025-06-25 09:56:54.702',1189,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,2,'2025-06-25 09:56:53.612',143,145,99,371,118,168,'2025-06-25 09:56:54.662',1050,'2025-06-25 09:56:54.702',1090,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,3,'2025-06-25 09:56:53.710',139,144,99,459,106,156,'2025-06-25 09:56:54.642',932,'2025-06-25 09:56:54.662',952,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,1,'2025-06-25 09:57:04.010',166,146,99,566,148,198,'2025-06-25 09:57:05.294',1284,'2025-06-25 09:57:05.314',1304,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,2,'2025-06-25 09:57:04.109',144,152,99,495,139,189,'2025-06-25 09:57:05.315',1206,'2025-06-25 09:57:05.354',1245,yes,yes,yes
