host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgd75a44bf008790b23,1,'2025-06-24 09:03:03.835',154,155,100,505,119,169,'2025-06-24 09:03:05.041',1206,'2025-06-24 09:03:05.066',1231,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,2,'2025-06-24 09:03:03.828',156,151,101,467,121,172,'2025-06-24 09:03:05.001',1173,'2025-06-24 09:03:05.024',1196,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,3,'2025-06-24 09:03:03.905',132,158,100,389,102,153,'2025-06-24 09:03:04.982',1077,'2025-06-24 09:03:05.024',1119,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,4,'2025-06-24 09:03:03.916',139,151,100,412,137,188,'2025-06-24 09:03:05.041',1125,'2025-06-24 09:03:05.066',1150,yes,no,yes
52.83.211.74,lzgd75a44bf008790b23,5,'2025-06-24 09:03:03.929',133,159,99,400,122,172,'2025-06-24 09:03:05.041',1112,'2025-06-24 09:03:05.065',1136,yes,no,no
52.83.211.74,lzgd7ac8e7f6125ec5df,1,'2025-06-24 09:03:02.928',143,150,100,473,147,208,'2025-06-24 09:03:04.120',1192,'2025-06-24 09:03:04.153',1225,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,2,'2025-06-24 09:03:03.012',161,191,100,272,106,157,'2025-06-24 09:03:04.100',1088,'2025-06-24 09:03:04.153',1141,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,3,'2025-06-24 09:03:02.971',142,168,100,382,148,198,'2025-06-24 09:03:04.120',1149,'2025-06-24 09:03:04.153',1182,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,4,'2025-06-24 09:03:03.050',134,186,100,241,126,178,'2025-06-24 09:03:04.120',1070,'2025-06-24 09:03:04.153',1103,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,5,'2025-06-24 09:03:03.136',149,170,100,27194,132,182,'2025-06-24 09:03:30.956',27820,'2025-06-24 09:03:30.993',27857,yes,no,yes
52.83.211.74,lzgd7b52c901742b016c,1,'2025-06-24 09:02:59.111',156,181,100,28307,150,201,'2025-06-24 09:03:28.182',29071,'2025-06-24 09:03:28.228',29117,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,2,'2025-06-24 09:02:59.160',162,184,99,384,118,168,'2025-06-24 09:03:00.345',1185,'2025-06-24 09:03:00.388',1228,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,3,'2025-06-24 09:02:59.237',157,182,100,389,135,185,'2025-06-24 09:03:00.406',1169,'2025-06-24 09:03:00.428',1191,yes,no,yes
52.83.211.74,lzgd7b52c901742b016c,4,'2025-06-24 09:02:59.204',156,145,99,456,113,164,'2025-06-24 09:03:00.345',1141,'2025-06-24 09:03:00.388',1184,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,5,'2025-06-24 09:02:59.203',154,171,99,27854,115,166,'2025-06-24 09:03:27.779',28576,'2025-06-24 09:03:27.837',28634,yes,no,no
52.83.211.74,lzgd7b9e1d54687b616a,1,'2025-06-24 09:02:53.727',406,11147,103,265,117,168,'2025-06-24 09:03:05.945',12218,'2025-06-24 09:03:05.977',12250,yes,no,yes
52.83.211.74,lzgd7b9e1d54687b616a,2,'2025-06-24 09:02:53.749',336,10997,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd7b9e1d54687b616a,3,'2025-06-24 09:02:53.793',255,5528,100,182,113,164,'2025-06-24 09:03:00.190',6397,'2025-06-24 09:03:00.217',6424,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,4,'2025-06-24 09:02:53.778',314,154,100,724,116,166,'2025-06-24 09:02:55.362',1584,'2025-06-24 09:02:55.377',1599,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,5,'2025-06-24 09:02:53.801',179,204,100,816,115,166,'2025-06-24 09:02:55.442',1641,'2025-06-24 09:02:55.457',1656,yes,yes,yes
52.83.211.74,lzgd7e364ee2c3f42271,1,'2025-06-24 09:03:05.675',173,196,100,509,119,170,'2025-06-24 09:03:07.050',1375,'2025-06-24 09:03:07.103',1428,yes,no,no
52.83.211.74,lzgd7e364ee2c3f42271,2,'2025-06-24 09:03:05.736',174,167,100,556,109,160,'2025-06-24 09:03:07.050',1314,'2025-06-24 09:03:07.102',1366,yes,yes,yes
52.83.211.74,lzgd7e364ee2c3f42271,3,'2025-06-24 09:03:05.800',136,211,99,544,150,200,'2025-06-24 09:03:07.111',1311,'2025-06-24 09:03:07.143',1343,yes,no,no
52.83.211.74,lzgd7e364ee2c3f42271,4,'2025-06-24 09:03:05.905',168,166,101,517,149,200,'2025-06-24 09:03:07.070',1165,'2025-06-24 09:03:07.102',1197,yes,no,no
52.83.211.74,lzgd7e364ee2c3f42271,5,'2025-06-24 09:03:06.103',164,191,100,348,118,168,'2025-06-24 09:03:07.050',947,'2025-06-24 09:03:07.102',999,yes,no,no
52.83.211.74,lzgd8024d47195731465,1,'2025-06-24 09:03:00.432',156,229,100,27911,134,184,'2025-06-24 09:03:29.192',28760,'2025-06-24 09:03:29.230',28798,yes,no,yes
52.83.211.74,lzgd8024d47195731465,2,'2025-06-24 09:03:00.431',136,217,100,473,129,179,'2025-06-24 09:03:01.702',1271,'2025-06-24 09:03:01.751',1320,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,3,'2025-06-24 09:03:00.486',129,188,100,453,151,201,'2025-06-24 09:03:01.763',1277,'2025-06-24 09:03:01.790',1304,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,4,'2025-06-24 09:03:00.505',146,5557,100,159,148,198,'2025-06-24 09:03:06.861',6356,'2025-06-24 09:03:06.870',6365,yes,yes,no
52.83.211.74,lzgd8024d47195731465,5,'2025-06-24 09:03:00.484',157,167,99,443,125,176,'2025-06-24 09:03:01.702',1218,'2025-06-24 09:03:01.750',1266,yes,yes,yes
52.83.211.74,lzgd802739c51eb0d598,1,'2025-06-24 09:03:06.979',147,165,100,542,104,155,'2025-06-24 09:03:08.255',1276,'2025-06-24 09:03:08.272',1293,yes,yes,no
52.83.211.74,lzgd802739c51eb0d598,2,'2025-06-24 09:03:07.058',130,160,99,426,149,198,'2025-06-24 09:03:08.297',1239,'2025-06-24 09:03:08.313',1255,yes,no,no
52.83.211.74,lzgd802739c51eb0d598,3,'2025-06-24 09:03:07.061',212,180,100,366,150,201,'2025-06-24 09:03:08.295',1234,'2025-06-24 09:03:08.313',1252,yes,no,no
52.83.211.74,lzgd802739c51eb0d598,4,'2025-06-24 09:03:07.172',144,165,100,522,148,199,'2025-06-24 09:03:08.295',1123,'2025-06-24 09:03:08.313',1141,yes,no,no
52.83.211.74,lzgd802739c51eb0d598,5,'2025-06-24 09:03:07.135',145,189,100,290,149,199,'2025-06-24 09:03:08.296',1161,'2025-06-24 09:03:08.313',1178,yes,no,no
52.83.211.74,lzgd825c122f8151428c,1,'2025-06-24 09:02:56.551',147,180,99,485,139,190,'2025-06-24 09:02:57.777',1226,'2025-06-24 09:02:57.808',1257,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,2,'2025-06-24 09:02:56.594',147,5498,100,175,135,185,'2025-06-24 09:03:02.890',6296,'2025-06-24 09:03:02.929',6335,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,3,'2025-06-24 09:02:56.566',140,172,100,470,117,167,'2025-06-24 09:02:57.777',1211,'2025-06-24 09:02:57.809',1243,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,4,'2025-06-24 09:02:56.624',135,165,100,26823,104,155,'2025-06-24 09:03:24.144',27520,'2025-06-24 09:03:24.169',27545,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,5,'2025-06-24 09:02:56.619',152,159,99,468,148,199,'2025-06-24 09:02:57.818',1199,'2025-06-24 09:02:57.849',1230,yes,yes,yes
52.83.211.74,lzgd825d052613183654,1,'2025-06-24 09:03:00.947',136,210,99,568,144,194,'2025-06-24 09:03:02.264',1317,'2025-06-24 09:03:02.315',1368,yes,yes,yes
52.83.211.74,lzgd825d052613183654,2,'2025-06-24 09:03:00.975',133,165,99,539,144,195,'2025-06-24 09:03:02.264',1289,'2025-06-24 09:03:02.315',1340,yes,no,no
52.83.211.74,lzgd825d052613183654,3,'2025-06-24 09:03:01.093',151,184,99,462,121,172,'2025-06-24 09:03:02.285',1192,'2025-06-24 09:03:02.315',1222,yes,no,no
52.83.211.74,lzgd825d052613183654,4,'2025-06-24 09:03:00.986',136,178,99,542,136,187,'2025-06-24 09:03:02.264',1278,'2025-06-24 09:03:02.315',1329,yes,no,no
52.83.211.74,lzgd825d052613183654,5,'2025-06-24 09:03:01.048',151,172,100,474,144,195,'2025-06-24 09:03:02.284',1236,'2025-06-24 09:03:02.315',1267,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,1,'2025-06-24 09:03:05.218',126,277,100,429,105,155,'2025-06-24 09:03:06.503',1285,'2025-06-24 09:03:06.519',1301,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,2,'2025-06-24 09:03:05.196',151,206,100,509,143,193,'2025-06-24 09:03:06.543',1347,'2025-06-24 09:03:06.559',1363,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,3,'2025-06-24 09:03:05.277',156,250,99,425,126,176,'2025-06-24 09:03:06.543',1266,'2025-06-24 09:03:06.600',1323,yes,yes,no
52.83.211.74,lzgd831b22d89396adeb,4,'2025-06-24 09:03:05.329',152,203,100,471,105,156,'2025-06-24 09:03:06.483',1154,'2025-06-24 09:03:06.519',1190,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,5,'2025-06-24 09:03:05.410',156,231,107,421,109,160,'2025-06-24 09:03:06.503',1093,'2025-06-24 09:03:06.519',1109,yes,yes,no
52.83.211.74,lzgd8568dab2407a2268,1,'2025-06-24 09:02:55.278',147,149,100,491,109,159,'2025-06-24 09:02:56.470',1192,'2025-06-24 09:02:56.495',1217,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,2,'2025-06-24 09:02:55.262',149,171,99,510,110,160,'2025-06-24 09:02:56.470',1208,'2025-06-24 09:02:56.495',1233,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,3,'2025-06-24 09:02:55.274',160,149,99,520,135,185,'2025-06-24 09:02:56.490',1216,'2025-06-24 09:02:56.535',1261,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,4,'2025-06-24 09:02:55.350',133,165,100,27497,112,163,'2025-06-24 09:03:23.545',28195,'2025-06-24 09:03:23.575',28225,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,5,'2025-06-24 09:02:55.340',147,192,99,386,115,165,'2025-06-24 09:02:56.490',1150,'2025-06-24 09:02:56.495',1155,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,1,'2025-06-24 09:02:53.813',29855,184,100,213,109,159,'2025-06-24 09:03:25.955',32142,'2025-06-24 09:03:26.014',32201,yes,no,no
52.83.211.74,lzgd8ba6c167e2013a9d,2,'2025-06-24 09:02:53.787',29800,189,99,187,131,181,'2025-06-24 09:03:26.382',32595,'2025-06-24 09:03:26.414',32627,yes,no,no
52.83.211.74,lzgd8ba6c167e2013a9d,3,'2025-06-24 09:02:53.852',271,5550,99,181,112,163,'2025-06-24 09:03:00.252',6400,'2025-06-24 09:03:00.294',6442,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,4,'2025-06-24 09:02:53.834',29853,204,99,200,114,164,'2025-06-24 09:03:26.358',32524,'2025-06-24 09:03:26.381',32547,yes,no,yes
52.83.211.74,lzgd8ba6c167e2013a9d,5,'2025-06-24 09:02:53.850',216,266,99,634,139,189,'2025-06-24 09:02:55.368',1518,'2025-06-24 09:02:55.413',1563,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,1,'2025-06-24 09:02:57.361',132,207,100,469,123,173,'2025-06-24 09:02:58.608',1247,'2025-06-24 09:02:58.649',1288,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,2,'2025-06-24 09:02:57.390',177,168,101,472,127,177,'2025-06-24 09:02:58.608',1218,'2025-06-24 09:02:58.649',1259,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,3,'2025-06-24 09:02:57.436',172,155,100,450,146,196,'2025-06-24 09:02:58.668',1232,'2025-06-24 09:02:58.691',1255,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,4,'2025-06-24 09:02:57.417',147,163,100,28746,114,164,'2025-06-24 09:03:26.852',29435,'2025-06-24 09:03:26.890',29473,yes,yes,no
52.83.211.74,lzgd8ed7679cac113027,5,'2025-06-24 09:02:57.466',162,198,99,384,141,191,'2025-06-24 09:02:58.668',1202,'2025-06-24 09:02:58.689',1223,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,1,'2025-06-24 09:02:58.457',139,179,99,512,112,162,'2025-06-24 09:02:59.706',1249,'2025-06-24 09:02:59.733',1276,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,2,'2025-06-24 09:02:58.511',136,196,99,394,151,203,'2025-06-24 09:02:59.766',1255,'2025-06-24 09:02:59.773',1262,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,3,'2025-06-24 09:02:58.517',152,174,100,437,127,177,'2025-06-24 09:02:59.706',1189,'2025-06-24 09:02:59.733',1216,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,4,'2025-06-24 09:02:58.555',145,187,99,362,102,154,'2025-06-24 09:02:59.706',1151,'2025-06-24 09:02:59.734',1179,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,5,'2025-06-24 09:02:58.567',131,167,99,27618,113,164,'2025-06-24 09:03:26.891',28324,'2025-06-24 09:03:26.933',28366,yes,yes,no
52.83.211.74,lzgd952781ce226f47ff,1,'2025-06-24 09:03:00.609',149,196,99,396,104,155,'2025-06-24 09:03:01.876',1267,'2025-06-24 09:03:01.907',1298,yes,yes,yes
52.83.211.74,lzgd952781ce226f47ff,2,'2025-06-24 09:03:00.588',148,196,99,412,127,177,'2025-06-24 09:03:01.856',1268,'2025-06-24 09:03:01.906',1318,yes,yes,yes
52.83.211.74,lzgd952781ce226f47ff,3,'2025-06-24 09:03:00.662',132,153,100,424,126,176,'2025-06-24 09:03:01.876',1214,'2025-06-24 09:03:01.907',1245,yes,yes,yes
52.83.211.74,lzgd952781ce226f47ff,4,'2025-06-24 09:03:00.695',148,200,99,28220,201,251,'2025-06-24 09:03:29.803',29108,'2025-06-24 09:03:29.826',29131,yes,yes,yes
52.83.211.74,lzgd952781ce226f47ff,5,'2025-06-24 09:03:00.722',154,171,100,420,152,202,'2025-06-24 09:03:01.916',1194,'2025-06-24 09:03:01.948',1226,yes,yes,no
52.83.211.74,lzgd961f01cd1834dfdc,1,'2025-06-24 09:02:58.954',157,193,100,468,113,164,'2025-06-24 09:03:00.167',1213,'2025-06-24 09:03:00.178',1224,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,2,'2025-06-24 09:02:59.067',133,156,100,28068,132,183,'2025-06-24 09:03:27.865',28798,'2025-06-24 09:03:27.899',28832,yes,no,no
52.83.211.74,lzgd961f01cd1834dfdc,3,'2025-06-24 09:02:59.047',148,179,99,380,125,176,'2025-06-24 09:03:00.228',1181,'2025-06-24 09:03:00.259',1212,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,4,'2025-06-24 09:02:59.059',145,5581,99,154,109,160,'2025-06-24 09:03:05.340',6281,'2025-06-24 09:03:05.379',6320,yes,no,no
52.83.211.74,lzgd961f01cd1834dfdc,5,'2025-06-24 09:02:59.115',158,184,101,459,104,155,'2025-06-24 09:03:00.167',1052,'2025-06-24 09:03:00.218',1103,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,1,'2025-06-24 09:02:55.437',157,190,103,525,111,162,'2025-06-24 09:02:56.729',1292,'2025-06-24 09:02:56.760',1323,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,2,'2025-06-24 09:02:55.448',144,173,100,524,129,179,'2025-06-24 09:02:56.729',1281,'2025-06-24 09:02:56.760',1312,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,3,'2025-06-24 09:02:55.470',172,184,109,27143,136,186,'2025-06-24 09:03:23.375',27905,'2025-06-24 09:03:23.400',27930,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,4,'2025-06-24 09:02:55.483',163,5561,100,137,128,178,'2025-06-24 09:03:01.758',6275,'2025-06-24 09:03:01.800',6317,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,5,'2025-06-24 09:02:55.509',154,179,100,541,149,200,'2025-06-24 09:02:56.789',1280,'2025-06-24 09:02:56.800',1291,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,1,'2025-06-24 09:02:54.172',131,5613,100,186,133,183,'2025-06-24 09:03:00.555',6383,'2025-06-24 09:03:00.587',6415,yes,no,yes
52.83.211.74,lzgd9dd1a96de64a38fb,2,'2025-06-24 09:02:54.204',156,190,99,557,113,165,'2025-06-24 09:02:55.525',1321,'2025-06-24 09:02:55.547',1343,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,3,'2025-06-24 09:02:54.232',155,198,99,500,145,195,'2025-06-24 09:02:55.525',1293,'2025-06-24 09:02:55.546',1314,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,4,'2025-06-24 09:02:54.218',163,225,100,499,124,174,'2025-06-24 09:02:55.525',1307,'2025-06-24 09:02:55.547',1329,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,5,'2025-06-24 09:02:54.220',155,172,99,28732,0,0,'',,'',,no,no,no
52.83.211.74,lzgda12423ae4ffa8f8d,1,'2025-06-24 09:03:02.096',133,221,99,27449,124,175,'2025-06-24 09:03:30.355',28259,'2025-06-24 09:03:30.390',28294,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,2,'2025-06-24 09:03:02.126',151,233,100,415,124,176,'2025-06-24 09:03:03.373',1247,'2025-06-24 09:03:03.390',1264,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,3,'2025-06-24 09:03:02.096',158,173,99,477,149,200,'2025-06-24 09:03:03.372',1276,'2025-06-24 09:03:03.390',1294,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,4,'2025-06-24 09:03:02.195',155,184,99,28715,102,153,'2025-06-24 09:03:31.644',29449,'2025-06-24 09:03:31.671',29476,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,5,'2025-06-24 09:03:02.178',182,175,100,394,126,177,'2025-06-24 09:03:03.372',1194,'2025-06-24 09:03:03.390',1212,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,1,'2025-06-24 09:02:56.657',153,5536,100,193,141,192,'2025-06-24 09:03:02.956',6299,'2025-06-24 09:03:02.971',6314,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,2,'2025-06-24 09:02:56.647',177,167,99,27826,120,170,'2025-06-24 09:03:25.237',28590,'2025-06-24 09:03:25.251',28604,yes,no,yes
52.83.211.74,lzgda5649e64e9f899e3,3,'2025-06-24 09:02:56.661',193,181,100,443,133,184,'2025-06-24 09:02:57.888',1227,'2025-06-24 09:02:57.931',1270,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,4,'2025-06-24 09:02:56.681',142,164,100,490,134,187,'2025-06-24 09:02:57.888',1207,'2025-06-24 09:02:57.931',1250,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,5,'2025-06-24 09:02:56.676',148,160,100,470,108,159,'2025-06-24 09:02:57.828',1152,'2025-06-24 09:02:57.850',1174,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,1,'2025-06-24 09:03:01.351',132,151,99,557,134,188,'2025-06-24 09:03:02.647',1296,'2025-06-24 09:03:02.661',1310,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,2,'2025-06-24 09:03:01.344',144,173,99,564,129,179,'2025-06-24 09:03:02.728',1384,'2025-06-24 09:03:02.783',1439,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,3,'2025-06-24 09:03:01.408',133,165,100,27892,152,202,'2025-06-24 09:03:30.004',28596,'2025-06-24 09:03:30.022',28614,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,4,'2025-06-24 09:03:01.391',143,145,100,624,102,153,'2025-06-24 09:03:02.669',1278,'2025-06-24 09:03:02.701',1310,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,5,'2025-06-24 09:03:01.419',158,184,100,538,104,155,'2025-06-24 09:03:02.687',1268,'2025-06-24 09:03:02.701',1282,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,1,'2025-06-24 09:02:58.375',147,170,99,501,128,179,'2025-06-24 09:02:59.599',1224,'2025-06-24 09:02:59.642',1267,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,2,'2025-06-24 09:02:58.365',162,168,99,507,132,182,'2025-06-24 09:02:59.619',1254,'2025-06-24 09:02:59.642',1277,yes,yes,no
52.83.211.74,lzgda803ad6d9615601c,3,'2025-06-24 09:02:58.432',128,164,99,475,148,199,'2025-06-24 09:02:59.660',1228,'2025-06-24 09:02:59.682',1250,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,4,'2025-06-24 09:02:58.448',163,178,100,27697,133,183,'2025-06-24 09:03:26.917',28469,'2025-06-24 09:03:26.922',28474,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,5,'2025-06-24 09:02:58.464',137,177,99,406,149,200,'2025-06-24 09:02:59.660',1196,'2025-06-24 09:02:59.682',1218,yes,yes,yes
52.83.211.74,lzgdace8fde600c664d2,1,'2025-06-24 09:03:04.724',174,172,100,470,147,198,'2025-06-24 09:03:05.994',1270,'2025-06-24 09:03:06.023',1299,yes,yes,yes
52.83.211.74,lzgdace8fde600c664d2,2,'2025-06-24 09:03:04.780',141,176,100,351,154,205,'2025-06-24 09:03:06.013',1233,'2025-06-24 09:03:06.063',1283,yes,yes,yes
52.83.211.74,lzgdace8fde600c664d2,3,'2025-06-24 09:03:04.830',123,204,99,311,131,182,'2025-06-24 09:03:06.034',1204,'2025-06-24 09:03:06.063',1233,yes,yes,yes
52.83.211.74,lzgdace8fde600c664d2,4,'2025-06-24 09:03:04.882',134,200,102,263,150,201,'2025-06-24 09:03:05.973',1091,'2025-06-24 09:03:05.983',1101,yes,no,yes
52.83.211.74,lzgdace8fde600c664d2,5,'2025-06-24 09:03:04.925',165,203,99,392,166,217,'2025-06-24 09:03:06.034',1109,'2025-06-24 09:03:06.064',1139,yes,yes,yes
52.83.211.74,lzgdb2b3e56a97158f05,1,'2025-06-24 09:03:01.066',145,5577,100,156,150,202,'2025-06-24 09:03:07.448',6382,'2025-06-24 09:03:07.494',6428,yes,yes,yes
52.83.211.74,lzgdb2b3e56a97158f05,2,'2025-06-24 09:03:01.169',137,169,99,535,122,172,'2025-06-24 09:03:02.413',1244,'2025-06-24 09:03:02.459',1290,yes,no,yes
52.83.211.74,lzgdb2b3e56a97158f05,3,'2025-06-24 09:03:01.197',144,178,100,498,152,203,'2025-06-24 09:03:02.478',1281,'2025-06-24 09:03:02.494',1297,yes,yes,yes
52.83.211.74,lzgdb2b3e56a97158f05,4,'2025-06-24 09:03:01.277',162,156,100,438,130,180,'2025-06-24 09:03:02.456',1179,'2025-06-24 09:03:02.494',1217,yes,yes,yes
52.83.211.74,lzgdb2b3e56a97158f05,5,'2025-06-24 09:03:01.327',150,169,99,513,114,165,'2025-06-24 09:03:02.393',1066,'2025-06-24 09:03:02.414',1087,yes,no,yes
52.83.211.74,lzgdb319aabff61093cc,1,'2025-06-24 09:02:57.985',157,164,99,442,122,173,'2025-06-24 09:02:59.167',1182,'2025-06-24 09:02:59.186',1201,yes,no,yes
52.83.211.74,lzgdb319aabff61093cc,2,'2025-06-24 09:02:57.979',137,170,100,501,134,185,'2025-06-24 09:02:59.207',1228,'2025-06-24 09:02:59.227',1248,yes,no,yes
52.83.211.74,lzgdb319aabff61093cc,3,'2025-06-24 09:02:58.007',156,168,100,450,104,154,'2025-06-24 09:02:59.167',1160,'2025-06-24 09:02:59.186',1179,yes,no,yes
52.83.211.74,lzgdb319aabff61093cc,4,'2025-06-24 09:02:58.024',140,5600,99,169,129,179,'2025-06-24 09:03:04.344',6320,'2025-06-24 09:03:04.386',6362,yes,yes,yes
52.83.211.74,lzgdb319aabff61093cc,5,'2025-06-24 09:02:58.006',131,174,100,463,104,155,'2025-06-24 09:02:59.167',1161,'2025-06-24 09:02:59.186',1180,yes,no,yes
52.83.211.74,lzgdb33762629e1dbf00,1,'2025-06-24 09:02:54.134',140,181,99,28026,114,164,'2025-06-24 09:03:22.906',28772,'2025-06-24 09:03:22.939',28805,yes,no,yes
52.83.211.74,lzgdb33762629e1dbf00,2,'2025-06-24 09:02:54.122',170,146,99,28121,107,157,'2025-06-24 09:03:22.966',28844,'2025-06-24 09:03:22.979',28857,yes,no,yes
52.83.211.74,lzgdb33762629e1dbf00,3,'2025-06-24 09:02:54.148',172,171,100,28489,0,0,'',,'',,no,no,no
52.83.211.74,lzgdb33762629e1dbf00,4,'2025-06-24 09:02:54.144',162,171,100,554,142,192,'2025-06-24 09:02:55.454',1310,'2025-06-24 09:02:55.499',1355,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,5,'2025-06-24 09:02:54.156',169,5567,100,185,131,181,'2025-06-24 09:03:00.498',6342,'2025-06-24 09:03:00.539',6383,yes,no,yes
52.83.211.74,lzgdb37c905b4b1ff56f,1,'2025-06-24 09:03:00.092',138,179,99,562,112,162,'2025-06-24 09:03:01.404',1312,'2025-06-24 09:03:01.412',1320,yes,yes,no
52.83.211.74,lzgdb37c905b4b1ff56f,2,'2025-06-24 09:03:00.173',142,182,101,29422,111,162,'2025-06-24 09:03:30.325',30152,'2025-06-24 09:03:30.372',30199,yes,yes,no
52.83.211.74,lzgdb37c905b4b1ff56f,3,'2025-06-24 09:03:00.116',155,160,99,27344,136,186,'2025-06-24 09:03:28.191',28075,'2025-06-24 09:03:28.212',28096,yes,yes,yes
52.83.211.74,lzgdb37c905b4b1ff56f,4,'2025-06-24 09:03:00.222',159,195,99,408,145,195,'2025-06-24 09:03:01.424',1202,'2025-06-24 09:03:01.451',1229,yes,yes,no
52.83.211.74,lzgdb37c905b4b1ff56f,5,'2025-06-24 09:03:00.186',132,173,100,500,137,187,'2025-06-24 09:03:01.424',1238,'2025-06-24 09:03:01.451',1265,yes,yes,no
52.83.211.74,lzgdb8da9aaffa969c7e,1,'2025-06-24 09:02:56.329',134,187,100,27475,121,171,'2025-06-24 09:03:24.490',28161,'2025-06-24 09:03:24.529',28200,yes,no,no
52.83.211.74,lzgdb8da9aaffa969c7e,2,'2025-06-24 09:02:56.349',136,5547,99,143,128,178,'2025-06-24 09:03:02.581',6232,'2025-06-24 09:03:02.608',6259,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,3,'2025-06-24 09:02:56.386',132,5660,99,181,113,164,'2025-06-24 09:03:02.781',6395,'2025-06-24 09:03:02.809',6423,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,4,'2025-06-24 09:02:56.367',134,176,102,27117,140,190,'2025-06-24 09:03:24.207',27840,'2025-06-24 09:03:24.248',27881,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,5,'2025-06-24 09:02:56.378',150,146,100,541,132,183,'2025-06-24 09:02:57.614',1236,'2025-06-24 09:02:57.648',1270,yes,yes,yes
