host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgd60622774ad88ca9c,3,'2025-06-24 12:24:54.582',158,155,99,436,111,161,'2025-06-24 12:24:55.585',1003,'2025-06-24 12:24:55.612',1030,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,4,'2025-06-24 12:24:54.565',154,5562,99,150,115,165,'2025-06-24 12:25:00.668',6103,'2025-06-24 12:25:00.692',6127,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,1,'2025-06-24 12:24:54.604',157,179,99,449,118,168,'2025-06-24 12:24:55.622',1018,'2025-06-24 12:24:55.669',1065,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,2,'2025-06-24 12:24:54.570',161,160,100,490,132,182,'2025-06-24 12:24:55.622',1052,'2025-06-24 12:24:55.669',1099,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,3,'2025-06-24 12:24:54.649',152,183,100,422,108,158,'2025-06-24 12:24:55.622',973,'2025-06-24 12:24:55.669',1020,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,4,'2025-06-24 12:24:54.677',139,188,100,403,146,196,'2025-06-24 12:24:55.683',1006,'2025-06-24 12:24:55.709',1032,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,1,'2025-06-24 12:24:53.785',162,199,99,643,122,172,'2025-06-24 12:24:55.009',1224,'2025-06-24 12:24:55.040',1255,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,2,'2025-06-24 12:24:53.771',158,206,101,677,108,159,'2025-06-24 12:24:55.009',1238,'2025-06-24 12:24:55.040',1269,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,3,'2025-06-24 12:24:53.827',162,203,99,672,138,189,'2025-06-24 12:24:55.109',1282,'2025-06-24 12:24:55.160',1333,yes,yes,no
52.83.211.74,lzgd7b9e1d54687b616a,4,'2025-06-24 12:24:53.806',172,5534,99,162,115,165,'2025-06-24 12:24:59.873',6067,'2025-06-24 12:24:59.920',6114,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,1,'2025-06-24 12:24:55.959',174,148,99,439,142,193,'2025-06-24 12:24:57.117',1158,'2025-06-24 12:24:57.167',1208,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,2,'2025-06-24 12:24:55.954',134,183,99,28604,119,169,'2025-06-24 12:25:25.297',29343,'2025-06-24 12:25:25.327',29373,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,3,'2025-06-24 12:24:56.008',143,5526,99,148,127,177,'2025-06-24 12:25:02.241',6233,'2025-06-24 12:25:02.287',6279,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,4,'2025-06-24 12:24:55.996',139,174,99,386,131,181,'2025-06-24 12:24:57.117',1121,'2025-06-24 12:24:57.167',1171,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,1,'2025-06-24 12:24:54.902',153,5560,99,131,139,189,'2025-06-24 12:25:01.160',6258,'2025-06-24 12:25:01.186',6284,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,2,'2025-06-24 12:24:54.882',156,161,100,28955,136,186,'2025-06-24 12:25:24.580',29698,'2025-06-24 12:25:24.586',29704,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,3,'2025-06-24 12:24:54.921',138,199,99,547,136,186,'2025-06-24 12:24:56.218',1297,'2025-06-24 12:24:56.225',1304,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,4,'2025-06-24 12:24:54.980',152,5549,99,150,129,179,'2025-06-24 12:25:01.240',6260,'2025-06-24 12:25:01.265',6285,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,1,'2025-06-24 12:24:53.816',140,182,100,672,110,161,'2025-06-24 12:24:55.020',1204,'2025-06-24 12:24:55.061',1245,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,2,'2025-06-24 12:24:53.851',139,5541,100,143,137,187,'2025-06-24 12:24:59.904',6053,'2025-06-24 12:24:59.941',6090,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,3,'2025-06-24 12:24:53.855',161,207,99,600,150,201,'2025-06-24 12:24:55.080',1225,'2025-06-24 12:24:55.101',1246,yes,no,yes
52.83.211.74,lzgd8ba6c167e2013a9d,4,'2025-06-24 12:24:53.892',143,5549,99,166,111,161,'2025-06-24 12:24:59.944',6052,'2025-06-24 12:24:59.981',6089,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,1,'2025-06-24 12:24:55.071',160,184,109,501,118,169,'2025-06-24 12:24:56.270',1199,'2025-06-24 12:24:56.284',1213,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,2,'2025-06-24 12:24:55.052',138,156,99,508,123,174,'2025-06-24 12:24:56.270',1218,'2025-06-24 12:24:56.324',1272,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,3,'2025-06-24 12:24:55.077',141,5537,99,139,136,186,'2025-06-24 12:25:01.276',6199,'2025-06-24 12:25:01.324',6247,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,4,'2025-06-24 12:24:55.081',165,200,99,433,102,153,'2025-06-24 12:24:56.270',1189,'2025-06-24 12:24:56.284',1203,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,1,'2025-06-24 12:24:54.104',151,165,112,27866,131,181,'2025-06-24 12:25:22.520',28416,'2025-06-24 12:25:22.534',28430,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,2,'2025-06-24 12:24:54.110',156,5555,99,154,116,166,'2025-06-24 12:25:00.184',6074,'2025-06-24 12:25:00.214',6104,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,3,'2025-06-24 12:24:54.123',158,188,105,559,135,185,'2025-06-24 12:24:55.261',1138,'2025-06-24 12:24:55.294',1171,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,4,'2025-06-24 12:24:54.166',149,180,99,546,146,196,'2025-06-24 12:24:55.301',1135,'2025-06-24 12:24:55.334',1168,yes,no,yes
52.83.211.74,lzgda5649e64e9f899e3,1,'2025-06-24 12:24:56.023',137,143,99,500,137,187,'2025-06-24 12:24:57.196',1173,'2025-06-24 12:24:57.249',1226,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,2,'2025-06-24 12:24:56.045',159,144,99,29460,134,184,'2025-06-24 12:25:26.217',30172,'2025-06-24 12:25:26.250',30205,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,3,'2025-06-24 12:24:56.037',143,190,99,29336,136,186,'2025-06-24 12:25:26.077',30040,'2025-06-24 12:25:26.089',30052,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,4,'2025-06-24 12:24:56.057',145,179,99,416,113,163,'2025-06-24 12:24:57.196',1139,'2025-06-24 12:24:57.209',1152,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,1,'2025-06-24 12:24:54.058',143,5576,99,156,122,172,'2025-06-24 12:25:00.152',6094,'2025-06-24 12:25:00.181',6123,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,2,'2025-06-24 12:24:54.081',137,182,99,29171,122,172,'2025-06-24 12:25:23.794',29713,'2025-06-24 12:25:23.821',29740,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,3,'2025-06-24 12:24:54.084',146,212,99,594,127,179,'2025-06-24 12:24:55.270',1186,'2025-06-24 12:24:55.301',1217,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,4,'2025-06-24 12:24:54.059',147,5563,99,132,138,188,'2025-06-24 12:25:00.131',6072,'2025-06-24 12:25:00.181',6122,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,1,'2025-06-24 12:24:55.804',138,168,100,511,145,195,'2025-06-24 12:24:57.016',1212,'2025-06-24 12:24:57.063',1259,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,2,'2025-06-24 12:24:55.814',156,165,99,474,130,180,'2025-06-24 12:24:57.016',1202,'2025-06-24 12:24:57.063',1249,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,3,'2025-06-24 12:24:55.828',142,5484,99,146,133,183,'2025-06-24 12:25:02.000',6172,'2025-06-24 12:25:02.023',6195,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,4,'2025-06-24 12:24:55.853',155,148,99,28623,127,178,'2025-06-24 12:25:25.160',29307,'2025-06-24 12:25:25.183',29330,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,1,'2025-06-24 12:24:54.957',137,192,100,27937,134,185,'2025-06-24 12:25:23.643',28686,'2025-06-24 12:25:23.679',28722,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,2,'2025-06-24 12:24:54.975',156,5583,99,137,131,181,'2025-06-24 12:25:01.235',6260,'2025-06-24 12:25:01.279',6304,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,3,'2025-06-24 12:24:55.030',149,160,100,517,114,164,'2025-06-24 12:24:56.233',1203,'2025-06-24 12:24:56.279',1249,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,4,'2025-06-24 12:24:55.046',135,185,99,27328,131,181,'2025-06-24 12:25:23.100',28054,'2025-06-24 12:25:23.119',28073,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,1,'2025-06-24 12:24:54.718',140,5574,99,142,133,184,'2025-06-24 12:25:00.807',6089,'2025-06-24 12:25:00.821',6103,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,2,'2025-06-24 12:24:54.733',156,151,99,553,134,185,'2025-06-24 12:24:55.842',1109,'2025-06-24 12:24:55.861',1128,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,3,'2025-06-24 12:24:54.769',137,5588,99,146,130,181,'2025-06-24 12:25:00.867',6098,'2025-06-24 12:25:00.901',6132,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,4,'2025-06-24 12:24:54.754',145,192,99,535,116,166,'2025-06-24 12:24:55.842',1088,'2025-06-24 12:24:55.861',1107,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,1,'2025-06-24 12:24:55.676',149,172,99,28152,130,180,'2025-06-24 12:25:24.573',28897,'2025-06-24 12:25:24.593',28917,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,2,'2025-06-24 12:24:55.691',155,172,99,447,123,173,'2025-06-24 12:24:56.871',1180,'2025-06-24 12:24:56.913',1222,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,3,'2025-06-24 12:24:55.751',134,5526,99,174,126,177,'2025-06-24 12:25:02.036',6285,'2025-06-24 12:25:02.073',6322,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,4,'2025-06-24 12:24:55.780',135,170,99,389,136,186,'2025-06-24 12:24:56.871',1091,'2025-06-24 12:24:56.913',1133,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,1,'2025-06-24 12:24:54.754',172,155,99,478,142,192,'2025-06-24 12:24:56.030',1276,'2025-06-24 12:24:56.056',1302,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,2,'2025-06-24 12:24:54.808',147,162,99,469,131,181,'2025-06-24 12:24:56.030',1222,'2025-06-24 12:24:56.057',1249,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,3,'2025-06-24 12:24:54.840',130,156,99,468,146,196,'2025-06-24 12:24:56.030',1190,'2025-06-24 12:24:56.057',1217,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,4,'2025-06-24 12:24:54.857',163,233,100,343,130,180,'2025-06-24 12:24:56.030',1173,'2025-06-24 12:24:56.057',1200,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,1,'2025-06-24 12:24:53.944',195,193,99,569,144,194,'2025-06-24 12:24:55.149',1205,'2025-06-24 12:24:55.165',1221,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,2,'2025-06-24 12:24:53.947',173,202,99,29111,122,172,'2025-06-24 12:25:23.656',29709,'2025-06-24 12:25:23.685',29738,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,3,'2025-06-24 12:24:53.954',142,162,99,26317,105,155,'2025-06-24 12:25:20.781',26827,'2025-06-24 12:25:20.805',26851,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,4,'2025-06-24 12:24:53.967',157,5506,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdddc97fa5598d6b2d,1,'2025-06-24 12:24:54.240',167,164,103,541,120,171,'2025-06-24 12:24:55.355',1115,'2025-06-24 12:24:55.373',1133,yes,no,yes
52.83.211.74,lzgdddc97fa5598d6b2d,2,'2025-06-24 12:24:54.240',154,142,99,27733,127,178,'2025-06-24 12:25:22.503',28263,'2025-06-24 12:25:22.534',28294,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,3,'2025-06-24 12:24:54.256',133,167,100,28130,121,171,'2025-06-24 12:25:22.925',28669,'2025-06-24 12:25:22.934',28678,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,4,'2025-06-24 12:24:54.257',140,5515,99,148,131,181,'2025-06-24 12:25:00.297',6040,'2025-06-24 12:25:00.334',6077,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,1,'2025-06-24 12:24:55.377',180,5606,99,158,126,176,'2025-06-24 12:25:01.718',6341,'2025-06-24 12:25:01.753',6376,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,2,'2025-06-24 12:24:55.424',149,213,103,26618,119,170,'2025-06-24 12:25:22.776',27352,'2025-06-24 12:25:22.793',27369,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,3,'2025-06-24 12:24:55.430',167,174,99,474,146,197,'2025-06-24 12:24:56.736',1306,'2025-06-24 12:24:56.753',1323,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,4,'2025-06-24 12:24:55.469',135,177,100,27225,131,181,'2025-06-24 12:25:23.400',27931,'2025-06-24 12:25:23.434',27965,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,1,'2025-06-24 12:24:54.487',154,160,100,421,131,181,'2025-06-24 12:24:55.460',973,'2025-06-24 12:24:55.503',1016,yes,no,yes
52.83.211.74,lzgde1b910557126d1bc,2,'2025-06-24 12:24:54.484',160,178,99,454,125,176,'2025-06-24 12:24:55.521',1037,'2025-06-24 12:24:55.543',1059,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,3,'2025-06-24 12:24:54.500',148,159,100,428,115,166,'2025-06-24 12:24:55.459',959,'2025-06-24 12:24:55.503',1003,yes,no,yes
52.83.211.74,lzgde1b910557126d1bc,4,'2025-06-24 12:24:54.529',153,156,100,442,130,181,'2025-06-24 12:24:55.521',992,'2025-06-24 12:24:55.543',1014,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,1,'2025-06-24 12:24:54.158',169,144,100,455,144,194,'2025-06-24 12:24:55.189',1031,'2025-06-24 12:24:55.193',1035,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,2,'2025-06-24 12:24:54.192',151,5530,99,146,127,178,'2025-06-24 12:25:00.251',6059,'2025-06-24 12:25:00.273',6081,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,3,'2025-06-24 12:24:54.167',144,5573,100,160,127,177,'2025-06-24 12:25:00.271',6104,'2025-06-24 12:25:00.313',6146,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,4,'2025-06-24 12:24:54.209',156,154,99,28361,125,175,'2025-06-24 12:25:23.110',28901,'2025-06-24 12:25:23.153',28944,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,1,'2025-06-24 12:24:54.684',159,189,100,27350,115,165,'2025-06-24 12:25:22.610',27926,'2025-06-24 12:25:22.633',27949,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,2,'2025-06-24 12:24:54.623',146,151,100,576,130,180,'2025-06-24 12:24:55.743',1120,'2025-06-24 12:24:55.754',1131,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,3,'2025-06-24 12:24:54.656',155,172,99,28980,139,189,'2025-06-24 12:25:24.219',29563,'2025-06-24 12:25:24.233',29577,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,4,'2025-06-24 12:24:54.672',163,5523,99,141,135,185,'2025-06-24 12:25:00.745',6073,'2025-06-24 12:25:00.793',6121,yes,yes,yes
52.83.211.74,lzgde792c58984114268,1,'2025-06-24 12:24:53.884',158,5571,99,555,120,171,'2025-06-24 12:25:00.375',6491,'2025-06-24 12:25:00.410',6526,yes,yes,yes
52.83.211.74,lzgde792c58984114268,2,'2025-06-24 12:24:53.881',191,203,99,27076,133,184,'2025-06-24 12:25:21.576',27695,'2025-06-24 12:25:21.610',27729,yes,yes,yes
52.83.211.74,lzgde792c58984114268,3,'2025-06-24 12:24:53.905',166,5561,99,517,106,157,'2025-06-24 12:25:00.355',6450,'2025-06-24 12:25:00.370',6465,yes,yes,yes
52.83.211.74,lzgde792c58984114268,4,'2025-06-24 12:24:53.931',183,170,100,28349,124,175,'2025-06-24 12:25:22.843',28912,'2025-06-24 12:25:22.890',28959,yes,yes,yes
