host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgdc364318695ef034e,1,'2025-06-24 08:00:18.844',135,191,99,578,106,157,'2025-06-24 08:00:19.976',1132,'2025-06-24 08:00:20.011',1167,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,2,'2025-06-24 08:00:18.926',171,163,99,29031,122,173,'2025-06-24 08:00:48.543',29617,'2025-06-24 08:00:48.571',29645,yes,no,no
52.83.211.74,lzgdc364318695ef034e,3,'2025-06-24 08:00:18.913',168,211,99,512,122,172,'2025-06-24 08:00:20.037',1124,'2025-06-24 08:00:20.051',1138,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,4,'2025-06-24 08:00:18.947',184,156,99,428,130,180,'2025-06-24 08:00:19.976',1029,'2025-06-24 08:00:20.011',1064,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,5,'2025-06-24 08:00:18.888',143,188,100,28144,121,171,'2025-06-24 08:00:47.611',28723,'2025-06-24 08:00:47.651',28763,yes,no,no
52.83.211.74,lzgdc6923a31e4944471,1,'2025-06-24 08:00:30.226',93,177,100,266,114,164,'2025-06-24 08:00:31.557',1331,'2025-06-24 08:00:31.597',1371,yes,yes,yes
52.83.211.74,lzgdc6923a31e4944471,2,'2025-06-24 08:00:30.363',91,231,101,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdc6923a31e4944471,3,'2025-06-24 08:00:30.434',139,184,100,304,142,193,'2025-06-24 08:00:31.558',1124,'2025-06-24 08:00:31.597',1163,yes,no,no
52.83.211.74,lzgdc6923a31e4944471,4,'2025-06-24 08:00:30.340',142,201,100,482,104,154,'2025-06-24 08:00:31.537',1197,'2025-06-24 08:00:31.557',1217,yes,no,yes
52.83.211.74,lzgdc6923a31e4944471,5,'2025-06-24 08:00:30.574',166,209,97,309,142,192,'2025-06-24 08:00:31.558',984,'2025-06-24 08:00:31.597',1023,yes,no,yes
52.83.211.74,lzgdc70791df825814bd,1,'2025-06-24 08:00:31.182',135,182,101,446,126,176,'2025-06-24 08:00:32.498',1316,'2025-06-24 08:00:32.517',1335,yes,yes,no
52.83.211.74,lzgdc70791df825814bd,2,'2025-06-24 08:00:31.358',133,370,100,143,128,178,'2025-06-24 08:00:32.538',1180,'2025-06-24 08:00:32.597',1239,yes,yes,no
52.83.211.74,lzgdc70791df825814bd,3,'2025-06-24 08:00:31.305',153,199,100,213,115,165,'2025-06-24 08:00:32.457',1152,'2025-06-24 08:00:32.477',1172,yes,yes,no
52.83.211.74,lzgdc70791df825814bd,4,'2025-06-24 08:00:31.390',172,390,100,147,120,171,'2025-06-24 08:00:32.639',1249,'2025-06-24 08:00:32.677',1287,yes,yes,yes
52.83.211.74,lzgdc70791df825814bd,5,'2025-06-24 08:00:31.630',235,164,100,143,125,176,'2025-06-24 08:00:32.498',868,'2025-06-24 08:00:32.518',888,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,1,'2025-06-24 08:00:25.366',205,215,99,490,142,192,'2025-06-24 08:00:26.753',1387,'2025-06-24 08:00:26.793',1427,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,2,'2025-06-24 08:00:25.521',149,167,99,391,148,199,'2025-06-24 08:00:26.794',1273,'2025-06-24 08:00:26.833',1312,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,3,'2025-06-24 08:00:25.544',172,5630,100,170,153,205,'2025-06-24 08:00:31.966',6422,'2025-06-24 08:00:31.993',6449,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,4,'2025-06-24 08:00:25.511',149,208,99,473,107,158,'2025-06-24 08:00:26.733',1222,'2025-06-24 08:00:26.753',1242,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,5,'2025-06-24 08:00:25.573',140,230,100,27811,182,232,'2025-06-24 08:00:54.051',28478,'2025-06-24 08:00:54.075',28502,yes,yes,no
52.83.211.74,lzgdcc99c4342b536c99,1,'2025-06-24 08:00:30.922',190,193,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdcc99c4342b536c99,2,'2025-06-24 08:00:31.001',148,183,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdcc99c4342b536c99,3,'2025-06-24 08:00:30.978',146,209,98,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdcc99c4342b536c99,4,'2025-06-24 08:00:31.115',144,237,217,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdcc99c4342b536c99,5,'2025-06-24 08:00:31.104',168,176,151,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdccad8e2e73d68051,1,'2025-06-24 08:00:29.544',166,213,129,486,145,195,'2025-06-24 08:00:30.874',1330,'2025-06-24 08:00:30.913',1369,yes,yes,no
52.83.211.74,lzgdccad8e2e73d68051,2,'2025-06-24 08:00:29.636',137,174,100,363,103,153,'2025-06-24 08:00:30.874',1238,'2025-06-24 08:00:30.914',1278,yes,yes,yes
52.83.211.74,lzgdccad8e2e73d68051,3,'2025-06-24 08:00:29.624',171,193,100,290,143,194,'2025-06-24 08:00:30.874',1250,'2025-06-24 08:00:30.914',1290,yes,yes,yes
52.83.211.74,lzgdccad8e2e73d68051,4,'2025-06-24 08:00:29.742',194,181,102,406,119,170,'2025-06-24 08:00:30.813',1071,'2025-06-24 08:00:30.833',1091,yes,yes,yes
52.83.211.74,lzgdccad8e2e73d68051,5,'2025-06-24 08:00:29.730',162,205,153,360,153,203,'2025-06-24 08:00:30.874',1144,'2025-06-24 08:00:30.913',1183,yes,yes,no
52.83.211.74,lzgdce591cb55f5386b9,1,'2025-06-24 08:00:34.845',159,212,95,507,104,155,'2025-06-24 08:00:36.426',1581,'2025-06-24 08:00:36.445',1600,yes,no,no
52.83.211.74,lzgdce591cb55f5386b9,2,'2025-06-24 08:00:34.947',166,167,99,508,121,172,'2025-06-24 08:00:36.485',1538,'2025-06-24 08:00:36.525',1578,yes,no,no
52.83.211.74,lzgdce591cb55f5386b9,3,'2025-06-24 08:00:35.045',135,240,100,19202,0,0,'',,'',,no,no,no
52.83.211.74,lzgdce591cb55f5386b9,4,'2025-06-24 08:00:35.327',146,200,99,512,123,173,'2025-06-24 08:00:36.546',1219,'2025-06-24 08:00:36.565',1238,yes,no,no
52.83.211.74,lzgdce591cb55f5386b9,5,'2025-06-24 08:00:35.317',197,188,100,453,122,176,'2025-06-24 08:00:36.505',1188,'2025-06-24 08:00:36.525',1208,yes,no,no
52.83.211.74,lzgdd2a16c1dcbfb5cc4,1,'2025-06-24 08:00:29.943',161,276,100,579,103,154,'2025-06-24 08:00:31.364',1421,'2025-06-24 08:00:31.384',1441,yes,yes,yes
52.83.211.74,lzgdd2a16c1dcbfb5cc4,2,'2025-06-24 08:00:30.091',159,621,99,182,103,154,'2025-06-24 08:00:31.525',1434,'2025-06-24 08:00:31.544',1453,yes,no,no
52.83.211.74,lzgdd2a16c1dcbfb5cc4,3,'2025-06-24 08:00:30.125',156,181,99,26051,156,207,'2025-06-24 08:00:56.851',26726,'2025-06-24 08:00:56.873',26748,yes,no,no
52.83.211.74,lzgdd2a16c1dcbfb5cc4,4,'2025-06-24 08:00:30.050',140,214,99,538,129,180,'2025-06-24 08:00:31.404',1354,'2025-06-24 08:00:31.424',1374,yes,no,no
52.83.211.74,lzgdd2a16c1dcbfb5cc4,5,'2025-06-24 08:00:30.398',121,201,99,183,141,192,'2025-06-24 08:00:31.610',1212,'2025-06-24 08:00:31.624',1226,yes,no,no
52.83.211.74,lzgdd364e75a1362cd9c,1,'2025-06-24 08:00:17.767',134,181,99,28299,173,224,'2025-06-24 08:00:46.667',28900,'2025-06-24 08:00:46.673',28906,yes,no,yes
52.83.211.74,lzgdd364e75a1362cd9c,2,'2025-06-24 08:00:17.845',157,5649,100,162,151,214,'2025-06-24 08:00:24.102',6257,'2025-06-24 08:00:24.112',6267,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,3,'2025-06-24 08:00:17.829',145,167,99,614,134,185,'2025-06-24 08:00:19.012',1183,'2025-06-24 08:00:19.032',1203,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,4,'2025-06-24 08:00:17.879',170,158,99,28634,120,171,'2025-06-24 08:00:47.086',29207,'2025-06-24 08:00:47.120',29241,yes,yes,no
52.83.211.74,lzgdd364e75a1362cd9c,5,'2025-06-24 08:00:17.897',174,171,100,545,146,197,'2025-06-24 08:00:19.032',1135,'2025-06-24 08:00:19.072',1175,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,1,'2025-06-24 08:00:16.712',193,11184,99,180,108,158,'2025-06-24 08:00:28.509',11797,'2025-06-24 08:00:28.528',11816,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,2,'2025-06-24 08:00:16.739',148,5699,104,182,152,202,'2025-06-24 08:00:23.089',6350,'2025-06-24 08:00:23.128',6389,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,3,'2025-06-24 08:00:16.791',177,179,99,642,134,185,'2025-06-24 08:00:18.024',1233,'2025-06-24 08:00:18.048',1257,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,4,'2025-06-24 08:00:16.773',30022,306,100,172,115,166,'2025-06-24 08:00:49.355',32582,'2025-06-24 08:00:49.368',32595,yes,no,no
52.83.211.74,lzgdd856ff4baf7882ed,5,'2025-06-24 08:00:16.770',140,207,99,633,113,163,'2025-06-24 08:00:17.964',1194,'2025-06-24 08:00:18.008',1238,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,1,'2025-06-24 08:00:22.518',154,199,100,460,106,157,'2025-06-24 08:00:23.910',1392,'2025-06-24 08:00:23.928',1410,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,2,'2025-06-24 08:00:22.632',148,183,99,380,108,159,'2025-06-24 08:00:23.927',1295,'2025-06-24 08:00:23.966',1334,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,3,'2025-06-24 08:00:22.660',163,191,100,365,136,186,'2025-06-24 08:00:23.967',1307,'2025-06-24 08:00:24.006',1346,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,4,'2025-06-24 08:00:22.550',141,201,100,27568,117,168,'2025-06-24 08:00:51.148',28598,'2025-06-24 08:00:51.167',28617,yes,no,no
52.83.211.74,lzgddd8e6c8fc1ec0b39,5,'2025-06-24 08:00:22.932',221,215,100,297,152,202,'2025-06-24 08:00:23.967',1035,'2025-06-24 08:00:24.006',1074,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,1,'2025-06-24 08:00:17.072',140,192,99,29565,0,0,'',,'',,no,no,no
52.83.211.74,lzgdddc97fa5598d6b2d,2,'2025-06-24 08:00:17.011',177,173,99,540,113,163,'2025-06-24 08:00:18.108',1097,'2025-06-24 08:00:18.169',1158,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,3,'2025-06-24 08:00:17.091',174,5710,100,189,106,157,'2025-06-24 08:00:23.397',6306,'2025-06-24 08:00:23.407',6316,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,4,'2025-06-24 08:00:17.111',178,5651,99,174,108,158,'2025-06-24 08:00:23.317',6206,'2025-06-24 08:00:23.367',6256,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,5,'2025-06-24 08:00:17.103',154,5620,100,170,150,200,'2025-06-24 08:00:23.317',6214,'2025-06-24 08:00:23.367',6264,yes,yes,yes
52.83.211.74,lzgddebb8134a5883e63,1,'2025-06-24 08:00:38.117',196,164,101,444,152,203,'2025-06-24 08:00:39.384',1267,'2025-06-24 08:00:39.404',1287,yes,no,no
52.83.211.74,lzgddebb8134a5883e63,2,'2025-06-24 08:00:37.905',202,153,100,437,145,196,'2025-06-24 08:00:39.323',1418,'2025-06-24 08:00:39.363',1458,yes,no,no
52.83.211.74,lzgddebb8134a5883e63,3,'2025-06-24 08:00:37.971',145,220,99,454,104,154,'2025-06-24 08:00:39.303',1332,'2025-06-24 08:00:39.323',1352,yes,yes,no
52.83.211.74,lzgddebb8134a5883e63,4,'2025-06-24 08:00:38.263',289,173,99,340,123,174,'2025-06-24 08:00:39.343',1080,'2025-06-24 08:00:39.363',1100,yes,yes,yes
52.83.211.74,lzgddebb8134a5883e63,5,'2025-06-24 08:00:38.267',248,177,100,25825,219,270,'2025-06-24 08:01:04.894',26627,'2025-06-24 08:01:05.173',26906,yes,no,no
52.83.211.74,lzgde0db7ce2073c125e,1,'2025-06-24 08:00:18.524',161,5603,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde0db7ce2073c125e,2,'2025-06-24 08:00:18.572',163,192,100,482,121,172,'2025-06-24 08:00:19.678',1106,'2025-06-24 08:00:19.714',1142,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,3,'2025-06-24 08:00:18.557',158,5513,100,186,146,196,'2025-06-24 08:00:24.684',6127,'2025-06-24 08:00:24.714',6157,yes,no,no
52.83.211.74,lzgde0db7ce2073c125e,4,'2025-06-24 08:00:18.576',189,153,99,502,130,180,'2025-06-24 08:00:19.678',1102,'2025-06-24 08:00:19.714',1138,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,5,'2025-06-24 08:00:18.589',189,5577,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde1b910557126d1bc,1,'2025-06-24 08:00:17.427',158,190,100,426,122,172,'2025-06-24 08:00:18.437',1010,'2025-06-24 08:00:18.470',1043,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,2,'2025-06-24 08:00:17.468',201,161,99,391,105,155,'2025-06-24 08:00:18.437',969,'2025-06-24 08:00:18.470',1002,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,3,'2025-06-24 08:00:17.499',174,197,99,28868,147,198,'2025-06-24 08:00:47.021',29522,'2025-06-24 08:00:47.031',29532,yes,no,yes
52.83.211.74,lzgde1b910557126d1bc,4,'2025-06-24 08:00:17.474',165,175,99,370,134,184,'2025-06-24 08:00:18.437',963,'2025-06-24 08:00:18.471',997,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,5,'2025-06-24 08:00:17.498',155,268,99,302,140,191,'2025-06-24 08:00:18.477',979,'2025-06-24 08:00:18.511',1013,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,1,'2025-06-24 08:00:17.024',144,0,0,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde22f5a5c0f334760,2,'2025-06-24 08:00:17.032',173,192,99,482,120,170,'2025-06-24 08:00:18.139',1107,'2025-06-24 08:00:18.161',1129,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,3,'2025-06-24 08:00:17.028',165,5632,99,158,118,168,'2025-06-24 08:00:23.222',6194,'2025-06-24 08:00:23.241',6213,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,4,'2025-06-24 08:00:17.059',155,194,99,30088,132,183,'2025-06-24 08:00:47.725',30666,'2025-06-24 08:00:47.761',30702,yes,no,no
52.83.211.74,lzgde22f5a5c0f334760,5,'2025-06-24 08:00:17.050',163,179,100,29375,117,168,'2025-06-24 08:00:46.985',29935,'2025-06-24 08:00:47.001',29951,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,1,'2025-06-24 08:00:17.688',157,190,100,435,114,165,'2025-06-24 08:00:18.691',1003,'2025-06-24 08:00:18.733',1045,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,2,'2025-06-24 08:00:17.610',164,183,100,513,114,164,'2025-06-24 08:00:18.691',1081,'2025-06-24 08:00:18.733',1123,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,3,'2025-06-24 08:00:17.674',173,5580,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde41cd2c8347571fc,4,'2025-06-24 08:00:17.652',165,185,99,28659,110,160,'2025-06-24 08:00:46.889',29237,'2025-06-24 08:00:46.893',29241,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,5,'2025-06-24 08:00:17.637',149,0,0,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde792c58984114268,1,'2025-06-24 08:00:16.639',223,5593,101,233,113,164,'2025-06-24 08:00:22.911',6272,'2025-06-24 08:00:22.949',6310,yes,yes,yes
52.83.211.74,lzgde792c58984114268,2,'2025-06-24 08:00:16.588',222,249,99,646,121,171,'2025-06-24 08:00:17.928',1340,'2025-06-24 08:00:17.949',1361,yes,yes,yes
52.83.211.74,lzgde792c58984114268,3,'2025-06-24 08:00:16.659',195,5613,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde792c58984114268,4,'2025-06-24 08:00:16.731',186,0,0,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde792c58984114268,5,'2025-06-24 08:00:16.719',195,182,99,27979,130,180,'2025-06-24 08:00:45.337',28618,'2025-06-24 08:00:45.350',28631,yes,yes,yes
52.83.211.74,lzgdf0345dc9a1772781,1,'2025-06-24 08:00:39.610',166,160,99,468,106,157,'2025-06-24 08:00:40.919',1309,'2025-06-24 08:00:40.939',1329,yes,yes,no
52.83.211.74,lzgdf0345dc9a1772781,2,'2025-06-24 08:00:39.653',284,185,99,356,141,191,'2025-06-24 08:00:41.001',1348,'2025-06-24 08:00:41.021',1368,yes,yes,no
52.83.211.74,lzgdf0345dc9a1772781,3,'2025-06-24 08:00:39.731',146,180,99,282,125,176,'2025-06-24 08:00:41.000',1269,'2025-06-24 08:00:41.020',1289,yes,yes,no
52.83.211.74,lzgdf0345dc9a1772781,4,'2025-06-24 08:00:39.615',179,194,99,434,118,169,'2025-06-24 08:00:40.940',1325,'2025-06-24 08:00:40.981',1366,yes,yes,no
52.83.211.74,lzgdf0345dc9a1772781,5,'2025-06-24 08:00:39.886',152,162,100,270,149,199,'2025-06-24 08:00:41.000',1114,'2025-06-24 08:00:41.020',1134,yes,yes,no
52.83.211.74,lzgdf0963cb6f8031ed7,1,'2025-06-24 08:00:21.723',193,165,99,511,133,183,'2025-06-24 08:00:23.019',1296,'2025-06-24 08:00:23.056',1333,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,2,'2025-06-24 08:00:21.839',173,177,101,426,134,185,'2025-06-24 08:00:23.039',1200,'2025-06-24 08:00:23.056',1217,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,3,'2025-06-24 08:00:21.757',144,175,99,27748,131,181,'2025-06-24 08:00:50.207',28450,'2025-06-24 08:00:50.216',28459,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,4,'2025-06-24 08:00:21.798',180,164,100,473,121,171,'2025-06-24 08:00:23.019',1221,'2025-06-24 08:00:23.056',1258,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,5,'2025-06-24 08:00:21.833',139,5611,99,203,129,180,'2025-06-24 08:00:28.183',6350,'2025-06-24 08:00:28.216',6383,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,1,'2025-06-24 08:00:21.085',142,171,99,547,148,199,'2025-06-24 08:00:22.402',1317,'2025-06-24 08:00:22.454',1369,yes,no,no
52.83.211.74,lzgdf832e982b92ddb91,2,'2025-06-24 08:00:21.053',181,5498,99,157,138,188,'2025-06-24 08:00:27.367',6314,'2025-06-24 08:00:27.414',6361,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,3,'2025-06-24 08:00:21.075',145,5597,99,167,107,158,'2025-06-24 08:00:27.367',6292,'2025-06-24 08:00:27.414',6339,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,4,'2025-06-24 08:00:21.093',140,5635,100,174,150,201,'2025-06-24 08:00:27.488',6395,'2025-06-24 08:00:27.495',6402,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,5,'2025-06-24 08:00:21.131',144,5559,101,160,104,155,'2025-06-24 08:00:27.448',6317,'2025-06-24 08:00:27.454',6323,yes,yes,yes
52.83.211.74,lzgdfa35671c595cd064,1,'2025-06-24 08:00:23.393',181,164,99,418,108,159,'2025-06-24 08:00:24.587',1194,'2025-06-24 08:00:24.627',1234,yes,yes,yes
52.83.211.74,lzgdfa35671c595cd064,2,'2025-06-24 08:00:23.453',154,152,100,441,130,181,'2025-06-24 08:00:24.628',1175,'2025-06-24 08:00:24.668',1215,yes,yes,no
52.83.211.74,lzgdfa35671c595cd064,3,'2025-06-24 08:00:23.464',166,160,100,26069,0,0,'',,'',,no,no,no
52.83.211.74,lzgdfa35671c595cd064,4,'2025-06-24 08:00:23.546',139,177,99,412,110,161,'2025-06-24 08:00:24.567',1021,'2025-06-24 08:00:24.587',1041,yes,yes,yes
52.83.211.74,lzgdfa35671c595cd064,5,'2025-06-24 08:00:23.388',144,171,100,28623,154,256,'2025-06-24 08:00:52.854',29466,'2025-06-24 08:00:52.881',29493,yes,no,no
