host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgd15f6d690d219f24c,4,'2025-06-25 11:37:35.201',145,158,99,484,111,161,'2025-06-25 11:37:36.192',991,'2025-06-25 11:37:36.222',1021,yes,yes,yes
52.83.211.74,lzgd1762ac30d8afa9df,1,'2025-06-25 11:37:38.398',174,147,99,415,115,165,'2025-06-25 11:37:39.529',1131,'2025-06-25 11:37:39.547',1149,yes,yes,yes
52.83.211.74,lzgd1762ac30d8afa9df,2,'2025-06-25 11:37:38.498',151,153,99,349,108,158,'2025-06-25 11:37:39.529',1031,'2025-06-25 11:37:39.547',1049,yes,yes,yes
52.83.211.74,lzgd1762ac30d8afa9df,3,'2025-06-25 11:37:38.599',138,147,100,409,127,177,'2025-06-25 11:37:39.509',910,'2025-06-25 11:37:39.547',948,yes,yes,yes
52.83.211.74,lzgd1762ac30d8afa9df,4,'2025-06-25 11:37:38.696',141,167,100,319,112,162,'2025-06-25 11:37:39.529',833,'2025-06-25 11:37:39.547',851,yes,yes,yes
52.83.211.74,lzgd18c75f902f6aa885,1,'2025-06-25 11:37:52.410',141,174,99,479,133,183,'2025-06-25 11:37:53.434',1024,'2025-06-25 11:37:53.480',1070,yes,no,yes
52.83.211.74,lzgd18c75f902f6aa885,2,'2025-06-25 11:37:52.512',129,194,99,384,109,160,'2025-06-25 11:37:53.434',922,'2025-06-25 11:37:53.480',968,yes,no,yes
52.83.211.74,lzgd18c75f902f6aa885,3,'2025-06-25 11:37:52.611',155,144,99,310,117,168,'2025-06-25 11:37:53.434',823,'2025-06-25 11:37:53.480',869,yes,yes,yes
52.83.211.74,lzgd18c75f902f6aa885,4,'2025-06-25 11:37:52.712',159,164,99,199,149,200,'2025-06-25 11:37:53.495',783,'2025-06-25 11:37:53.520',808,yes,yes,yes
52.83.211.74,lzgd19648f6e54d68ebb,1,'2025-06-25 11:37:34.509',142,171,100,459,114,164,'2025-06-25 11:37:35.639',1130,'2025-06-25 11:37:35.689',1180,yes,yes,yes
52.83.211.74,lzgd19648f6e54d68ebb,2,'2025-06-25 11:37:34.606',157,136,99,391,111,161,'2025-06-25 11:37:35.659',1053,'2025-06-25 11:37:35.690',1084,yes,yes,yes
52.83.211.74,lzgd19648f6e54d68ebb,3,'2025-06-25 11:37:34.705',151,157,99,419,124,175,'2025-06-25 11:37:35.659',954,'2025-06-25 11:37:35.689',984,yes,yes,yes
52.83.211.74,lzgd19648f6e54d68ebb,4,'2025-06-25 11:37:34.804',133,159,99,361,102,152,'2025-06-25 11:37:35.659',855,'2025-06-25 11:37:35.690',886,yes,yes,yes
52.83.211.74,lzgd1da1babbb1010ee7,1,'2025-06-25 11:37:54.031',139,174,100,463,119,169,'2025-06-25 11:37:55.022',991,'2025-06-25 11:37:55.065',1034,yes,yes,yes
52.83.211.74,lzgd1da1babbb1010ee7,2,'2025-06-25 11:37:54.135',147,142,99,371,132,183,'2025-06-25 11:37:55.042',907,'2025-06-25 11:37:55.065',930,yes,yes,yes
52.83.211.74,lzgd1da1babbb1010ee7,3,'2025-06-25 11:37:54.226',137,161,99,295,115,165,'2025-06-25 11:37:55.042',816,'2025-06-25 11:37:55.065',839,yes,yes,yes
52.83.211.74,lzgd1da1babbb1010ee7,4,'2025-06-25 11:37:54.334',181,155,99,152,117,168,'2025-06-25 11:37:55.042',708,'2025-06-25 11:37:55.065',731,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,1,'2025-06-25 11:37:51.597',147,154,100,403,125,175,'2025-06-25 11:37:52.515',918,'2025-06-25 11:37:52.557',960,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,2,'2025-06-25 11:37:51.705',148,175,99,293,107,157,'2025-06-25 11:37:52.535',830,'2025-06-25 11:37:52.557',852,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,3,'2025-06-25 11:37:51.803',136,182,100,200,113,163,'2025-06-25 11:37:52.535',732,'2025-06-25 11:37:52.557',754,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,4,'2025-06-25 11:37:51.900',133,160,100,127,135,185,'2025-06-25 11:37:52.555',655,'2025-06-25 11:37:52.598',698,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,1,'2025-06-25 11:37:26.744',176,160,100,506,137,187,'2025-06-25 11:37:27.824',1080,'2025-06-25 11:37:27.828',1084,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,2,'2025-06-25 11:37:26.841',157,162,99,440,112,162,'2025-06-25 11:37:27.804',963,'2025-06-25 11:37:27.828',987,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,3,'2025-06-25 11:37:26.939',164,173,99,329,108,158,'2025-06-25 11:37:27.804',865,'2025-06-25 11:37:27.827',888,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,4,'2025-06-25 11:37:27.038',138,146,99,296,144,195,'2025-06-25 11:37:27.865',827,'2025-06-25 11:37:27.907',869,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,1,'2025-06-25 11:37:38.795',135,172,99,495,126,176,'2025-06-25 11:37:39.978',1183,'2025-06-25 11:37:39.993',1198,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,2,'2025-06-25 11:37:38.896',153,194,105,398,149,199,'2025-06-25 11:37:40.038',1142,'2025-06-25 11:37:40.072',1176,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,3,'2025-06-25 11:37:38.993',133,165,99,469,123,173,'2025-06-25 11:37:39.978',985,'2025-06-25 11:37:39.993',1000,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,4,'2025-06-25 11:37:39.091',146,153,99,388,111,162,'2025-06-25 11:37:39.978',887,'2025-06-25 11:37:40.033',942,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,1,'2025-06-25 11:37:57.070',139,151,99,415,125,175,'2025-06-25 11:37:58.170',1100,'2025-06-25 11:37:58.193',1123,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,2,'2025-06-25 11:37:57.175',136,152,100,344,116,167,'2025-06-25 11:37:58.191',1016,'2025-06-25 11:37:58.234',1059,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,3,'2025-06-25 11:37:57.281',142,150,100,376,128,179,'2025-06-25 11:37:58.190',909,'2025-06-25 11:37:58.194',913,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,4,'2025-06-25 11:37:57.375',151,182,100,275,151,202,'2025-06-25 11:37:58.231',856,'2025-06-25 11:37:58.274',899,yes,no,yes
52.83.211.74,lzgd2cbd00e104249138,1,'2025-06-25 11:37:47.524',126,161,99,495,147,198,'2025-06-25 11:37:48.689',1165,'2025-06-25 11:37:48.712',1188,yes,no,yes
52.83.211.74,lzgd2cbd00e104249138,2,'2025-06-25 11:37:47.624',138,148,99,401,108,159,'2025-06-25 11:37:48.669',1045,'2025-06-25 11:37:48.712',1088,yes,no,yes
52.83.211.74,lzgd2cbd00e104249138,3,'2025-06-25 11:37:47.725',137,171,99,411,128,178,'2025-06-25 11:37:48.669',944,'2025-06-25 11:37:48.712',987,yes,yes,yes
52.83.211.74,lzgd2cbd00e104249138,4,'2025-06-25 11:37:47.826',149,141,100,376,135,185,'2025-06-25 11:37:48.730',904,'2025-06-25 11:37:48.752',926,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,1,'2025-06-25 11:37:33.323',156,159,99,505,114,164,'2025-06-25 11:37:34.525',1202,'2025-06-25 11:37:34.557',1234,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,2,'2025-06-25 11:37:33.423',160,189,99,375,118,169,'2025-06-25 11:37:34.544',1121,'2025-06-25 11:37:34.557',1134,yes,no,yes
52.83.211.74,lzgd303a6b7b504a23ac,3,'2025-06-25 11:37:33.522',146,169,99,480,131,181,'2025-06-25 11:37:34.544',1022,'2025-06-25 11:37:34.557',1035,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,4,'2025-06-25 11:37:33.620',145,155,99,425,148,198,'2025-06-25 11:37:34.585',965,'2025-06-25 11:37:34.597',977,yes,no,yes
52.83.211.74,lzgd3aa900b52fd38806,1,'2025-06-25 11:37:34.112',167,182,99,522,104,154,'2025-06-25 11:37:35.188',1076,'2025-06-25 11:37:35.205',1093,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,2,'2025-06-25 11:37:34.211',141,159,99,474,135,185,'2025-06-25 11:37:35.208',997,'2025-06-25 11:37:35.245',1034,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,3,'2025-06-25 11:37:34.310',132,163,99,417,149,200,'2025-06-25 11:37:35.268',958,'2025-06-25 11:37:35.285',975,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,4,'2025-06-25 11:37:34.409',154,149,99,311,101,152,'2025-06-25 11:37:35.208',799,'2025-06-25 11:37:35.245',836,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,1,'2025-06-25 11:37:39.984',137,170,99,485,116,167,'2025-06-25 11:37:41.119',1135,'2025-06-25 11:37:41.137',1153,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,2,'2025-06-25 11:37:40.085',132,159,99,397,114,164,'2025-06-25 11:37:41.139',1054,'2025-06-25 11:37:41.178',1093,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,3,'2025-06-25 11:37:40.184',154,197,99,379,128,179,'2025-06-25 11:37:41.139',955,'2025-06-25 11:37:41.178',994,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,4,'2025-06-25 11:37:40.282',169,136,99,336,121,171,'2025-06-25 11:37:41.139',857,'2025-06-25 11:37:41.178',896,yes,yes,yes
52.83.211.74,lzgd4782b152d37fabdf,1,'2025-06-25 11:37:55.400',173,163,100,461,107,158,'2025-06-25 11:37:56.592',1192,'2025-06-25 11:37:56.608',1208,yes,no,yes
52.83.211.74,lzgd4782b152d37fabdf,2,'2025-06-25 11:37:55.499',162,175,99,398,118,168,'2025-06-25 11:37:56.613',1114,'2025-06-25 11:37:56.649',1150,yes,no,yes
52.83.211.74,lzgd4782b152d37fabdf,3,'2025-06-25 11:37:55.603',153,146,99,474,125,176,'2025-06-25 11:37:56.612',1009,'2025-06-25 11:37:56.648',1045,yes,no,yes
52.83.211.74,lzgd4782b152d37fabdf,4,'2025-06-25 11:37:55.700',133,169,99,376,124,175,'2025-06-25 11:37:56.592',892,'2025-06-25 11:37:56.649',949,yes,no,yes
52.83.211.74,lzgd47a3c029f3767795,1,'2025-06-25 11:37:43.541',167,139,100,458,138,188,'2025-06-25 11:37:44.700',1159,'2025-06-25 11:37:44.741',1200,yes,yes,yes
52.83.211.74,lzgd47a3c029f3767795,2,'2025-06-25 11:37:43.640',140,151,99,418,137,187,'2025-06-25 11:37:44.740',1100,'2025-06-25 11:37:44.781',1141,yes,yes,yes
52.83.211.74,lzgd47a3c029f3767795,3,'2025-06-25 11:37:43.739',152,153,100,412,137,188,'2025-06-25 11:37:44.700',961,'2025-06-25 11:37:44.701',962,yes,yes,yes
52.83.211.74,lzgd47a3c029f3767795,4,'2025-06-25 11:37:43.837',129,185,99,347,147,198,'2025-06-25 11:37:44.740',903,'2025-06-25 11:37:44.781',944,yes,yes,yes
52.83.211.74,lzgd4f34ad441cbe809e,1,'2025-06-25 11:37:39.585',139,155,99,500,120,171,'2025-06-25 11:37:40.758',1173,'2025-06-25 11:37:40.802',1217,yes,yes,yes
52.83.211.74,lzgd4f34ad441cbe809e,2,'2025-06-25 11:37:39.686',135,159,100,427,151,201,'2025-06-25 11:37:40.818',1132,'2025-06-25 11:37:40.842',1156,yes,no,yes
52.83.211.74,lzgd4f34ad441cbe809e,3,'2025-06-25 11:37:39.788',133,143,99,473,125,176,'2025-06-25 11:37:40.758',970,'2025-06-25 11:37:40.802',1014,yes,no,yes
52.83.211.74,lzgd4f34ad441cbe809e,4,'2025-06-25 11:37:39.885',159,150,99,367,110,160,'2025-06-25 11:37:40.758',873,'2025-06-25 11:37:40.802',917,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,1,'2025-06-25 11:37:50.793',150,155,99,390,131,181,'2025-06-25 11:37:51.879',1086,'2025-06-25 11:37:51.924',1131,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,2,'2025-06-25 11:37:50.892',138,142,99,326,120,170,'2025-06-25 11:37:51.879',987,'2025-06-25 11:37:51.924',1032,yes,no,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,3,'2025-06-25 11:37:50.989',174,168,99,355,103,154,'2025-06-25 11:37:51.879',890,'2025-06-25 11:37:51.924',935,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,4,'2025-06-25 11:37:51.093',152,136,100,287,121,171,'2025-06-25 11:37:51.899',806,'2025-06-25 11:37:51.924',831,yes,no,yes
52.83.211.74,lzgd5496a7907243e22d,1,'2025-06-25 11:37:24.783',193,172,99,395,146,197,'2025-06-25 11:37:25.975',1192,'2025-06-25 11:37:25.996',1213,yes,yes,yes
52.83.211.74,lzgd5496a7907243e22d,2,'2025-06-25 11:37:24.881',220,153,99,379,110,161,'2025-06-25 11:37:25.935',1054,'2025-06-25 11:37:25.956',1075,yes,yes,yes
52.83.211.74,lzgd5496a7907243e22d,3,'2025-06-25 11:37:24.980',183,194,99,374,107,157,'2025-06-25 11:37:25.935',955,'2025-06-25 11:37:25.956',976,yes,yes,yes
52.83.211.74,lzgd5496a7907243e22d,4,'2025-06-25 11:37:25.076',148,176,99,361,130,180,'2025-06-25 11:37:25.975',899,'2025-06-25 11:37:25.996',920,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,1,'2025-06-25 11:37:43.937',131,152,99,440,104,155,'2025-06-25 11:37:45.013',1076,'2025-06-25 11:37:45.061',1124,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,2,'2025-06-25 11:37:44.039',144,155,100,342,102,152,'2025-06-25 11:37:45.033',994,'2025-06-25 11:37:45.061',1022,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,3,'2025-06-25 11:37:44.165',138,162,99,345,120,170,'2025-06-25 11:37:45.033',868,'2025-06-25 11:37:45.061',896,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,4,'2025-06-25 11:37:44.245',150,173,99,253,119,169,'2025-06-25 11:37:45.033',788,'2025-06-25 11:37:45.061',816,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,1,'2025-06-25 11:37:29.457',135,155,99,433,131,181,'2025-06-25 11:37:30.405',948,'2025-06-25 11:37:30.428',971,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,2,'2025-06-25 11:37:29.556',149,157,99,316,134,185,'2025-06-25 11:37:30.405',849,'2025-06-25 11:37:30.428',872,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,3,'2025-06-25 11:37:29.654',149,165,99,233,114,164,'2025-06-25 11:37:30.405',751,'2025-06-25 11:37:30.428',774,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,4,'2025-06-25 11:37:29.754',163,156,99,169,123,173,'2025-06-25 11:37:30.465',711,'2025-06-25 11:37:30.468',714,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,1,'2025-06-25 11:37:43.143',174,163,100,428,135,186,'2025-06-25 11:37:44.286',1143,'2025-06-25 11:37:44.330',1187,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,2,'2025-06-25 11:37:43.244',138,153,99,395,149,204,'2025-06-25 11:37:44.346',1102,'2025-06-25 11:37:44.371',1127,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,3,'2025-06-25 11:37:43.349',139,160,99,405,134,184,'2025-06-25 11:37:44.286',937,'2025-06-25 11:37:44.331',982,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,4,'2025-06-25 11:37:43.442',142,147,100,367,150,201,'2025-06-25 11:37:44.346',904,'2025-06-25 11:37:44.371',929,yes,yes,yes
52.83.211.74,lzgd64a35bc2d758e316,1,'2025-06-25 11:37:58.733',133,276,100,502,121,171,'2025-06-25 11:38:00.000',1267,'2025-06-25 11:38:00.039',1306,yes,no,no
52.83.211.74,lzgd64a35bc2d758e316,2,'2025-06-25 11:37:58.835',131,228,100,443,118,168,'2025-06-25 11:38:00.000',1165,'2025-06-25 11:38:00.039',1204,yes,no,no
52.83.211.74,lzgd64a35bc2d758e316,3,'2025-06-25 11:37:58.946',146,142,99,546,117,167,'2025-06-25 11:38:00.000',1054,'2025-06-25 11:38:00.040',1094,yes,no,no
52.83.211.74,lzgd64a35bc2d758e316,4,'2025-06-25 11:37:59.050',129,148,100,465,109,160,'2025-06-25 11:38:00.000',950,'2025-06-25 11:38:00.040',990,yes,no,no
52.83.211.74,lzgd666b11a37776534d,1,'2025-06-25 11:37:40.775',134,147,99,447,126,176,'2025-06-25 11:37:41.870',1095,'2025-06-25 11:37:41.887',1112,yes,yes,yes
52.83.211.74,lzgd666b11a37776534d,2,'2025-06-25 11:37:40.877',152,175,100,323,116,166,'2025-06-25 11:37:41.890',1013,'2025-06-25 11:37:41.927',1050,yes,yes,yes
52.83.211.74,lzgd666b11a37776534d,3,'2025-06-25 11:37:40.973',135,164,99,384,124,175,'2025-06-25 11:37:41.870',897,'2025-06-25 11:37:41.927',954,yes,yes,yes
52.83.211.74,lzgd666b11a37776534d,4,'2025-06-25 11:37:41.081',166,157,99,285,149,200,'2025-06-25 11:37:41.930',849,'2025-06-25 11:37:41.967',886,yes,yes,yes
52.83.211.74,lzgd68b8965d1bae607f,1,'2025-06-25 11:37:38.003',134,181,99,464,115,166,'2025-06-25 11:37:39.139',1136,'2025-06-25 11:37:39.190',1187,yes,yes,yes
52.83.211.74,lzgd68b8965d1bae607f,2,'2025-06-25 11:37:38.103',178,195,99,302,150,200,'2025-06-25 11:37:39.200',1097,'2025-06-25 11:37:39.230',1127,yes,yes,yes
52.83.211.74,lzgd68b8965d1bae607f,3,'2025-06-25 11:37:38.199',162,174,99,393,117,168,'2025-06-25 11:37:39.140',941,'2025-06-25 11:37:39.190',991,yes,yes,yes
52.83.211.74,lzgd68b8965d1bae607f,4,'2025-06-25 11:37:38.299',169,146,99,317,119,170,'2025-06-25 11:37:39.139',840,'2025-06-25 11:37:39.190',891,yes,yes,yes
52.83.211.74,lzgd69c9cd5e2fd9057a,1,'2025-06-25 11:37:52.007',141,173,99,538,123,174,'2025-06-25 11:37:53.096',1089,'2025-06-25 11:37:53.126',1119,yes,yes,yes
52.83.211.74,lzgd69c9cd5e2fd9057a,2,'2025-06-25 11:37:52.112',136,156,99,432,113,164,'2025-06-25 11:37:53.056',944,'2025-06-25 11:37:53.086',974,yes,yes,yes
52.83.211.74,lzgd69c9cd5e2fd9057a,3,'2025-06-25 11:37:52.206',147,151,99,344,105,155,'2025-06-25 11:37:53.056',850,'2025-06-25 11:37:53.087',881,yes,yes,yes
52.83.211.74,lzgd69c9cd5e2fd9057a,4,'2025-06-25 11:37:52.311',155,169,99,213,105,156,'2025-06-25 11:37:53.056',745,'2025-06-25 11:37:53.087',776,yes,yes,yes
52.83.211.74,lzgd70083471b86c55fd,1,'2025-06-25 11:37:53.687',152,154,100,488,119,169,'2025-06-25 11:37:54.727',1040,'2025-06-25 11:37:54.767',1080,yes,no,no
52.83.211.74,lzgd70083471b86c55fd,2,'2025-06-25 11:37:53.737',137,159,100,451,134,185,'2025-06-25 11:37:54.707',970,'2025-06-25 11:37:54.726',989,yes,no,no
52.83.211.74,lzgd70083471b86c55fd,3,'2025-06-25 11:37:53.828',142,165,99,376,116,166,'2025-06-25 11:37:54.727',899,'2025-06-25 11:37:54.767',939,yes,yes,yes
52.83.211.74,lzgd70083471b86c55fd,4,'2025-06-25 11:37:53.930',133,163,99,300,152,203,'2025-06-25 11:37:54.787',857,'2025-06-25 11:37:54.807',877,yes,no,no
52.83.211.74,lzgd729942220e6167a8,1,'2025-06-25 11:37:40.383',131,167,100,466,114,165,'2025-06-25 11:37:41.529',1146,'2025-06-25 11:37:41.565',1182,yes,yes,yes
52.83.211.74,lzgd729942220e6167a8,2,'2025-06-25 11:37:40.480',150,158,99,392,146,197,'2025-06-25 11:37:41.569',1089,'2025-06-25 11:37:41.606',1126,yes,yes,yes
52.83.211.74,lzgd729942220e6167a8,3,'2025-06-25 11:37:40.580',136,154,100,447,112,162,'2025-06-25 11:37:41.529',949,'2025-06-25 11:37:41.566',986,yes,yes,yes
52.83.211.74,lzgd729942220e6167a8,4,'2025-06-25 11:37:40.677',154,150,99,379,126,177,'2025-06-25 11:37:41.589',912,'2025-06-25 11:37:41.606',929,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,1,'2025-06-25 11:37:29.851',142,178,99,493,143,194,'2025-06-25 11:37:30.897',1046,'2025-06-25 11:37:30.935',1084,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,2,'2025-06-25 11:37:29.950',151,147,99,463,143,193,'2025-06-25 11:37:30.937',987,'2025-06-25 11:37:30.975',1025,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,3,'2025-06-25 11:37:30.048',152,170,99,317,113,164,'2025-06-25 11:37:30.897',849,'2025-06-25 11:37:30.935',887,yes,yes,yes
52.83.211.74,lzgd73d598667c010462,4,'2025-06-25 11:37:30.147',165,161,99,219,108,158,'2025-06-25 11:37:30.897',750,'2025-06-25 11:37:30.935',788,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,1,'2025-06-25 11:37:54.430',127,165,99,538,101,152,'2025-06-25 11:37:55.466',1036,'2025-06-25 11:37:55.513',1083,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,2,'2025-06-25 11:37:54.532',138,175,99,372,123,173,'2025-06-25 11:37:55.446',914,'2025-06-25 11:37:55.473',941,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,3,'2025-06-25 11:37:54.635',140,165,99,295,110,160,'2025-06-25 11:37:55.446',811,'2025-06-25 11:37:55.472',837,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,4,'2025-06-25 11:37:54.741',147,182,100,193,129,175,'2025-06-25 11:37:55.507',766,'2025-06-25 11:37:55.513',772,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,1,'2025-06-25 11:37:52.812',152,157,99,428,127,178,'2025-06-25 11:37:53.779',967,'2025-06-25 11:37:53.795',983,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,2,'2025-06-25 11:37:52.914',168,152,100,316,136,187,'2025-06-25 11:37:53.778',864,'2025-06-25 11:37:53.795',881,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,3,'2025-06-25 11:37:53.014',141,149,99,282,147,197,'2025-06-25 11:37:53.839',825,'2025-06-25 11:37:53.875',861,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,4,'2025-06-25 11:37:53.115',148,167,104,156,108,162,'2025-06-25 11:37:53.799',684,'2025-06-25 11:37:53.835',720,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,1,'2025-06-25 11:37:44.740',165,152,99,528,150,200,'2025-06-25 11:37:46.017',1277,'2025-06-25 11:37:46.037',1297,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,2,'2025-06-25 11:37:44.843',144,177,99,465,113,164,'2025-06-25 11:37:45.997',1154,'2025-06-25 11:37:46.037',1194,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,3,'2025-06-25 11:37:44.938',152,178,99,505,126,177,'2025-06-25 11:37:45.998',1060,'2025-06-25 11:37:46.038',1100,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,4,'2025-06-25 11:37:45.039',134,144,99,470,115,165,'2025-06-25 11:37:45.997',958,'2025-06-25 11:37:46.038',999,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,1,'2025-06-25 11:37:25.175',183,179,99,461,146,197,'2025-06-25 11:37:26.240',1065,'2025-06-25 11:37:26.273',1098,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,2,'2025-06-25 11:37:25.272',141,160,99,413,122,173,'2025-06-25 11:37:26.200',928,'2025-06-25 11:37:26.233',961,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,3,'2025-06-25 11:37:25.371',144,185,99,312,147,198,'2025-06-25 11:37:26.260',889,'2025-06-25 11:37:26.273',902,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,4,'2025-06-25 11:37:25.469',141,194,100,212,146,196,'2025-06-25 11:37:26.260',791,'2025-06-25 11:37:26.273',804,yes,yes,yes
52.83.211.74,lzgd7e364ee2c3f42271,1,'2025-06-25 11:37:57.474',135,151,100,516,147,198,'2025-06-25 11:37:58.705',1231,'2025-06-25 11:37:58.743',1269,yes,no,yes
52.83.211.74,lzgd7e364ee2c3f42271,2,'2025-06-25 11:37:57.579',152,152,99,508,110,161,'2025-06-25 11:37:58.786',1207,'2025-06-25 11:37:58.823',1244,yes,yes,yes
52.83.211.74,lzgd7e364ee2c3f42271,3,'2025-06-25 11:37:57.680',133,152,100,510,148,202,'2025-06-25 11:37:58.726',1046,'2025-06-25 11:37:58.743',1063,yes,yes,yes
52.83.211.74,lzgd7e364ee2c3f42271,4,'2025-06-25 11:37:57.778',146,154,99,498,107,158,'2025-06-25 11:37:58.786',1008,'2025-06-25 11:37:58.823',1045,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,1,'2025-06-25 11:37:47.925',146,146,99,462,121,171,'2025-06-25 11:37:48.898',973,'2025-06-25 11:37:48.918',993,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,2,'2025-06-25 11:37:48.022',138,167,99,352,122,173,'2025-06-25 11:37:48.898',876,'2025-06-25 11:37:48.918',896,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,3,'2025-06-25 11:37:48.124',151,174,99,230,127,178,'2025-06-25 11:37:48.898',774,'2025-06-25 11:37:48.918',794,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,4,'2025-06-25 11:37:48.222',138,170,100,173,106,157,'2025-06-25 11:37:48.898',676,'2025-06-25 11:37:48.958',736,yes,yes,yes
52.83.211.74,lzgd802739c51eb0d598,1,'2025-06-25 11:37:59.145',139,182,100,426,105,163,'2025-06-25 11:38:00.254',1109,'2025-06-25 11:38:00.294',1149,yes,yes,yes
52.83.211.74,lzgd802739c51eb0d598,2,'2025-06-25 11:37:59.246',131,183,99,314,112,164,'2025-06-25 11:38:00.274',1028,'2025-06-25 11:38:00.295',1049,yes,yes,yes
52.83.211.74,lzgd802739c51eb0d598,3,'2025-06-25 11:37:59.353',136,159,99,397,120,171,'2025-06-25 11:38:00.273',920,'2025-06-25 11:38:00.295',942,yes,yes,yes
52.83.211.74,lzgd802739c51eb0d598,4,'2025-06-25 11:37:59.450',156,171,99,303,135,186,'2025-06-25 11:38:00.335',885,'2025-06-25 11:38:00.374',924,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,1,'2025-06-25 11:37:36.484',157,158,99,385,127,177,'2025-06-25 11:37:37.581',1097,'2025-06-25 11:37:37.621',1137,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,2,'2025-06-25 11:37:36.585',151,158,99,312,105,156,'2025-06-25 11:37:37.581',996,'2025-06-25 11:37:37.621',1036,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,3,'2025-06-25 11:37:36.684',138,161,99,387,125,175,'2025-06-25 11:37:37.581',897,'2025-06-25 11:37:37.621',937,yes,yes,yes
