host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgd831b22d89396adeb,1,'2025-06-26 03:09:53.482',153,180,99,531,122,172,'2025-06-26 03:09:54.759',1277,'2025-06-26 03:09:54.799',1317,yes,no,yes
52.83.211.74,lzgd831b22d89396adeb,2,'2025-06-26 03:09:53.581',151,160,100,488,109,160,'2025-06-26 03:09:54.759',1178,'2025-06-26 03:09:54.799',1218,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,3,'2025-06-26 03:09:53.682',130,174,99,545,120,170,'2025-06-26 03:09:54.738',1056,'2025-06-26 03:09:54.759',1077,yes,no,no
52.83.211.74,lzgd8568dab2407a2268,1,'2025-06-26 03:09:34.566',142,151,99,549,101,152,'2025-06-26 03:09:35.757',1191,'2025-06-26 03:09:35.777',1211,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,2,'2025-06-26 03:09:34.663',138,156,99,517,141,191,'2025-06-26 03:09:35.858',1195,'2025-06-26 03:09:35.897',1234,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,3,'2025-06-26 03:09:34.761',135,151,99,552,105,155,'2025-06-26 03:09:35.797',1036,'2025-06-26 03:09:35.817',1056,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,1,'2025-06-26 03:09:29.838',153,207,99,517,110,160,'2025-06-26 03:09:31.058',1220,'2025-06-26 03:09:31.079',1241,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,2,'2025-06-26 03:09:29.936',134,181,99,463,103,153,'2025-06-26 03:09:31.079',1143,'2025-06-26 03:09:31.119',1183,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,3,'2025-06-26 03:09:30.034',140,151,99,541,126,176,'2025-06-26 03:09:31.079',1045,'2025-06-26 03:09:31.119',1085,yes,yes,yes
52.83.211.74,lzgd8e08ddfb596e97a2,1,'2025-06-26 03:09:58.205',148,179,100,484,135,185,'2025-06-26 03:09:59.391',1186,'2025-06-26 03:09:59.431',1226,yes,yes,yes
52.83.211.74,lzgd8e08ddfb596e97a2,2,'2025-06-26 03:09:58.309',141,154,99,387,109,160,'2025-06-26 03:09:59.371',1062,'2025-06-26 03:09:59.391',1082,yes,yes,yes
52.83.211.74,lzgd8e08ddfb596e97a2,3,'2025-06-26 03:09:58.488',176,168,99,346,142,193,'2025-06-26 03:09:59.431',943,'2025-06-26 03:09:59.471',983,yes,yes,yes
52.83.211.74,lzgd8e0dbbe13634c886,1,'2025-06-26 03:10:00.228',150,158,100,475,125,175,'2025-06-26 03:10:01.369',1141,'2025-06-26 03:10:01.389',1161,yes,yes,yes
52.83.211.74,lzgd8e0dbbe13634c886,2,'2025-06-26 03:10:00.328',127,161,99,385,111,162,'2025-06-26 03:10:01.390',1062,'2025-06-26 03:10:01.429',1101,yes,no,yes
52.83.211.74,lzgd8e0dbbe13634c886,3,'2025-06-26 03:10:00.429',161,152,99,415,131,182,'2025-06-26 03:10:01.390',961,'2025-06-26 03:10:01.430',1001,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,1,'2025-06-26 03:09:40.228',139,160,99,523,131,182,'2025-06-26 03:09:41.438',1210,'2025-06-26 03:09:41.479',1251,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,2,'2025-06-26 03:09:40.326',147,149,99,439,146,196,'2025-06-26 03:09:41.479',1153,'2025-06-26 03:09:41.518',1192,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,3,'2025-06-26 03:09:40.425',134,144,99,502,129,180,'2025-06-26 03:09:41.418',993,'2025-06-26 03:09:41.438',1013,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,1,'2025-06-26 03:09:42.651',141,183,99,472,123,173,'2025-06-26 03:09:43.814',1163,'2025-06-26 03:09:43.835',1184,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,2,'2025-06-26 03:09:42.751',136,190,100,343,108,158,'2025-06-26 03:09:43.834',1083,'2025-06-26 03:09:43.874',1123,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,3,'2025-06-26 03:09:42.853',163,170,100,417,129,179,'2025-06-26 03:09:43.834',981,'2025-06-26 03:09:43.874',1021,yes,no,yes
52.83.211.74,lzgd952781ce226f47ff,1,'2025-06-26 03:09:47.198',133,184,100,500,136,187,'2025-06-26 03:09:48.389',1191,'2025-06-26 03:09:48.429',1231,yes,yes,yes
52.83.211.74,lzgd952781ce226f47ff,2,'2025-06-26 03:09:47.296',151,161,100,410,151,201,'2025-06-26 03:09:48.429',1133,'2025-06-26 03:09:48.469',1173,yes,yes,yes
52.83.211.74,lzgd952781ce226f47ff,3,'2025-06-26 03:09:47.395',152,177,99,438,120,170,'2025-06-26 03:09:48.369',974,'2025-06-26 03:09:48.389',994,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,1,'2025-06-26 03:09:44.146',134,142,99,439,145,195,'2025-06-26 03:09:45.287',1141,'2025-06-26 03:09:45.327',1181,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,2,'2025-06-26 03:09:44.258',134,145,100,398,138,189,'2025-06-26 03:09:45.327',1069,'2025-06-26 03:09:45.367',1109,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,3,'2025-06-26 03:09:44.344',151,162,99,406,120,170,'2025-06-26 03:09:45.267',923,'2025-06-26 03:09:45.287',943,yes,yes,yes
52.83.211.74,lzgd9af1bcaeac324a5c,1,'2025-06-26 03:09:58.824',154,153,100,445,138,189,'2025-06-26 03:10:00.010',1186,'2025-06-26 03:10:00.049',1225,yes,yes,yes
52.83.211.74,lzgd9af1bcaeac324a5c,2,'2025-06-26 03:09:58.923',148,151,99,416,111,161,'2025-06-26 03:10:00.009',1086,'2025-06-26 03:10:00.049',1126,yes,yes,yes
52.83.211.74,lzgd9af1bcaeac324a5c,3,'2025-06-26 03:09:59.034',139,134,99,463,115,166,'2025-06-26 03:10:00.015',981,'2025-06-26 03:10:00.015',981,yes,no,yes
52.83.211.74,lzgd9c3a80cee2088b0a,1,'2025-06-26 03:09:35.156',135,147,99,441,135,186,'2025-06-26 03:09:36.276',1120,'2025-06-26 03:09:36.296',1140,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,2,'2025-06-26 03:09:35.255',139,154,99,398,102,152,'2025-06-26 03:09:36.296',1041,'2025-06-26 03:09:36.336',1081,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,3,'2025-06-26 03:09:35.353',165,151,99,397,128,178,'2025-06-26 03:09:36.296',943,'2025-06-26 03:09:36.336',983,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,1,'2025-06-26 03:09:31.315',174,150,99,503,111,162,'2025-06-26 03:09:32.494',1179,'2025-06-26 03:09:32.514',1199,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,2,'2025-06-26 03:09:31.413',136,150,99,432,113,163,'2025-06-26 03:09:32.534',1121,'2025-06-26 03:09:32.554',1141,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,3,'2025-06-26 03:09:31.511',136,167,99,490,127,178,'2025-06-26 03:09:32.514',1003,'2025-06-26 03:09:32.554',1043,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,1,'2025-06-26 03:09:49.424',165,179,100,515,107,158,'2025-06-26 03:09:50.632',1208,'2025-06-26 03:09:50.652',1228,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,2,'2025-06-26 03:09:49.521',137,168,99,483,111,162,'2025-06-26 03:09:50.672',1151,'2025-06-26 03:09:50.692',1171,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,3,'2025-06-26 03:09:49.622',162,150,100,510,126,177,'2025-06-26 03:09:50.672',1050,'2025-06-26 03:09:50.692',1070,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,1,'2025-06-26 03:09:38.427',132,149,99,505,128,178,'2025-06-26 03:09:39.585',1158,'2025-06-26 03:09:39.625',1198,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,2,'2025-06-26 03:09:38.526',147,170,99,375,115,165,'2025-06-26 03:09:39.565',1039,'2025-06-26 03:09:39.585',1059,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,3,'2025-06-26 03:09:38.626',141,145,99,470,144,195,'2025-06-26 03:09:39.625',999,'2025-06-26 03:09:39.665',1039,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,1,'2025-06-26 03:09:48.393',163,165,103,471,133,183,'2025-06-26 03:09:49.571',1178,'2025-06-26 03:09:49.611',1218,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,2,'2025-06-26 03:09:48.489',149,151,100,394,135,185,'2025-06-26 03:09:49.551',1062,'2025-06-26 03:09:49.571',1082,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,3,'2025-06-26 03:09:48.591',145,161,100,449,121,171,'2025-06-26 03:09:49.571',980,'2025-06-26 03:09:49.611',1020,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,1,'2025-06-26 03:09:42.355',142,150,100,455,122,173,'2025-06-26 03:09:43.481',1126,'2025-06-26 03:09:43.501',1146,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,2,'2025-06-26 03:09:42.453',174,162,99,339,124,175,'2025-06-26 03:09:43.502',1049,'2025-06-26 03:09:43.541',1088,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,3,'2025-06-26 03:09:42.552',157,182,101,402,116,166,'2025-06-26 03:09:43.502',950,'2025-06-26 03:09:43.541',989,yes,yes,yes
52.83.211.74,lzgdab5eb865fdb272fa,1,'2025-06-26 03:09:59.604',147,209,100,482,141,192,'2025-06-26 03:10:00.855',1251,'2025-06-26 03:10:00.894',1290,yes,no,no
52.83.211.74,lzgdab5eb865fdb272fa,2,'2025-06-26 03:09:59.709',142,165,99,440,146,196,'2025-06-26 03:10:00.895',1186,'2025-06-26 03:10:00.935',1226,yes,no,yes
52.83.211.74,lzgdab5eb865fdb272fa,3,'2025-06-26 03:09:59.810',168,177,99,477,112,163,'2025-06-26 03:10:00.834',1024,'2025-06-26 03:10:00.854',1044,yes,yes,yes
52.83.211.74,lzgdace8fde600c664d2,1,'2025-06-26 03:09:52.882',134,180,99,482,126,176,'2025-06-26 03:09:54.089',1207,'2025-06-26 03:09:54.108',1226,yes,yes,yes
52.83.211.74,lzgdace8fde600c664d2,2,'2025-06-26 03:09:52.988',182,172,100,399,110,161,'2025-06-26 03:09:54.108',1120,'2025-06-26 03:09:54.148',1160,yes,yes,no
52.83.211.74,lzgdace8fde600c664d2,3,'2025-06-26 03:09:53.083',168,155,100,471,136,186,'2025-06-26 03:09:54.108',1025,'2025-06-26 03:09:54.148',1065,yes,yes,no
52.83.211.74,lzgdb2b3e56a97158f05,1,'2025-06-26 03:09:48.094',131,149,99,492,108,158,'2025-06-26 03:09:49.198',1104,'2025-06-26 03:09:49.218',1124,yes,yes,yes
52.83.211.74,lzgdb2b3e56a97158f05,2,'2025-06-26 03:09:48.194',136,155,99,385,111,162,'2025-06-26 03:09:49.238',1044,'2025-06-26 03:09:49.258',1064,yes,yes,yes
52.83.211.74,lzgdb2b3e56a97158f05,3,'2025-06-26 03:09:48.293',164,169,99,394,118,168,'2025-06-26 03:09:49.238',945,'2025-06-26 03:09:49.258',965,yes,yes,yes
52.83.211.74,lzgdb319aabff61093cc,1,'2025-06-26 03:09:41.714',148,153,99,465,125,175,'2025-06-26 03:09:42.869',1155,'2025-06-26 03:09:42.889',1175,yes,yes,yes
52.83.211.74,lzgdb319aabff61093cc,2,'2025-06-26 03:09:41.812',165,170,99,382,102,152,'2025-06-26 03:09:42.889',1077,'2025-06-26 03:09:42.929',1117,yes,yes,yes
52.83.211.74,lzgdb319aabff61093cc,3,'2025-06-26 03:09:41.910',159,140,99,468,113,164,'2025-06-26 03:09:42.889',979,'2025-06-26 03:09:42.929',1019,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,1,'2025-06-26 03:09:31.019',175,179,99,546,113,164,'2025-06-26 03:09:32.271',1252,'2025-06-26 03:09:32.291',1272,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,2,'2025-06-26 03:09:31.118',141,175,99,509,110,160,'2025-06-26 03:09:32.292',1174,'2025-06-26 03:09:32.331',1213,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,3,'2025-06-26 03:09:31.216',155,151,99,548,117,167,'2025-06-26 03:09:32.292',1076,'2025-06-26 03:09:32.331',1115,yes,yes,yes
52.83.211.74,lzgdb37c905b4b1ff56f,1,'2025-06-26 03:09:46.304',135,171,99,493,127,178,'2025-06-26 03:09:47.474',1170,'2025-06-26 03:09:47.495',1191,yes,yes,yes
52.83.211.74,lzgdb37c905b4b1ff56f,2,'2025-06-26 03:09:46.403',132,180,99,412,140,190,'2025-06-26 03:09:47.535',1132,'2025-06-26 03:09:47.575',1172,yes,yes,yes
52.83.211.74,lzgdb37c905b4b1ff56f,3,'2025-06-26 03:09:46.506',166,156,99,471,139,190,'2025-06-26 03:09:47.535',1029,'2025-06-26 03:09:47.575',1069,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,1,'2025-06-26 03:09:37.537',151,146,100,494,138,189,'2025-06-26 03:09:38.701',1164,'2025-06-26 03:09:38.741',1204,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,2,'2025-06-26 03:09:37.635',165,152,100,388,115,165,'2025-06-26 03:09:38.701',1066,'2025-06-26 03:09:38.741',1106,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,3,'2025-06-26 03:09:37.736',143,149,100,451,116,166,'2025-06-26 03:09:38.681',945,'2025-06-26 03:09:38.701',965,yes,yes,yes
52.83.211.74,lzgdb9198f3ec7950e73,1,'2025-06-26 03:09:53.186',138,144,100,396,138,188,'2025-06-26 03:09:54.303',1117,'2025-06-26 03:09:54.343',1157,yes,yes,no
52.83.211.74,lzgdb9198f3ec7950e73,2,'2025-06-26 03:09:53.281',161,143,99,341,114,164,'2025-06-26 03:09:54.303',1022,'2025-06-26 03:09:54.343',1062,yes,yes,no
52.83.211.74,lzgdb9198f3ec7950e73,3,'2025-06-26 03:09:53.381',131,147,99,401,134,184,'2025-06-26 03:09:54.282',901,'2025-06-26 03:09:54.303',922,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,1,'2025-06-26 03:09:34.860',150,155,99,474,119,169,'2025-06-26 03:09:36.019',1159,'2025-06-26 03:09:36.059',1199,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,2,'2025-06-26 03:09:34.959',138,155,99,404,115,165,'2025-06-26 03:09:36.019',1060,'2025-06-26 03:09:36.060',1101,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,3,'2025-06-26 03:09:35.059',137,160,99,451,109,159,'2025-06-26 03:09:35.999',940,'2025-06-26 03:09:36.020',961,yes,yes,yes
52.83.211.74,lzgdbc705818362a17b3,1,'2025-06-26 03:09:54.379',145,170,99,535,123,174,'2025-06-26 03:09:55.606',1227,'2025-06-26 03:09:55.647',1268,yes,yes,yes
52.83.211.74,lzgdbc705818362a17b3,2,'2025-06-26 03:09:54.482',151,158,99,431,140,191,'2025-06-26 03:09:55.647',1165,'2025-06-26 03:09:55.687',1205,yes,yes,yes
52.83.211.74,lzgdbc705818362a17b3,3,'2025-06-26 03:09:54.586',145,158,99,485,125,175,'2025-06-26 03:09:55.586',1000,'2025-06-26 03:09:55.607',1021,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,1,'2025-06-26 03:09:33.680',147,164,99,450,119,169,'2025-06-26 03:09:34.807',1127,'2025-06-26 03:09:34.827',1147,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,2,'2025-06-26 03:09:33.778',131,162,99,388,117,168,'2025-06-26 03:09:34.827',1049,'2025-06-26 03:09:34.867',1089,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,3,'2025-06-26 03:09:33.876',186,183,99,386,110,160,'2025-06-26 03:09:34.827',951,'2025-06-26 03:09:34.867',991,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,1,'2025-06-26 03:09:37.242',137,169,99,472,126,177,'2025-06-26 03:09:38.420',1178,'2025-06-26 03:09:38.460',1218,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,2,'2025-06-26 03:09:37.340',149,147,99,418,119,170,'2025-06-26 03:09:38.420',1080,'2025-06-26 03:09:38.460',1120,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,3,'2025-06-26 03:09:37.437',133,178,99,461,106,157,'2025-06-26 03:09:38.400',963,'2025-06-26 03:09:38.420',983,yes,yes,yes
52.83.211.74,lzgdc6923a31e4944471,1,'2025-06-26 03:09:56.993',147,162,99,514,105,156,'2025-06-26 03:09:58.161',1168,'2025-06-26 03:09:58.181',1188,yes,yes,yes
52.83.211.74,lzgdc6923a31e4944471,2,'2025-06-26 03:09:57.100',140,157,100,396,112,162,'2025-06-26 03:09:58.202',1102,'2025-06-26 03:09:58.223',1123,yes,no,yes
52.83.211.74,lzgdc6923a31e4944471,3,'2025-06-26 03:09:57.197',139,145,100,479,132,182,'2025-06-26 03:09:58.201',1004,'2025-06-26 03:09:58.223',1026,yes,yes,yes
52.83.211.74,lzgdc70791df825814bd,1,'2025-06-26 03:09:57.903',126,167,100,452,134,185,'2025-06-26 03:09:59.062',1159,'2025-06-26 03:09:59.082',1179,yes,yes,yes
52.83.211.74,lzgdc70791df825814bd,2,'2025-06-26 03:09:58.006',164,188,99,322,116,167,'2025-06-26 03:09:59.082',1076,'2025-06-26 03:09:59.122',1116,yes,yes,no
52.83.211.74,lzgdc70791df825814bd,3,'2025-06-26 03:09:58.103',157,167,99,407,125,176,'2025-06-26 03:09:59.082',979,'2025-06-26 03:09:59.122',1019,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,1,'2025-06-26 03:09:50.922',164,162,100,438,151,201,'2025-06-26 03:09:52.094',1172,'2025-06-26 03:09:52.134',1212,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,2,'2025-06-26 03:09:51.020',150,206,99,348,105,155,'2025-06-26 03:09:52.094',1074,'2025-06-26 03:09:52.134',1114,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,3,'2025-06-26 03:09:51.117',135,182,99,433,120,170,'2025-06-26 03:09:52.074',957,'2025-06-26 03:09:52.094',977,yes,yes,yes
52.83.211.74,lzgdcc99c4342b536c99,1,'2025-06-26 03:09:57.600',153,158,99,484,141,192,'2025-06-26 03:09:58.805',1205,'2025-06-26 03:09:58.845',1245,yes,yes,yes
52.83.211.74,lzgdcc99c4342b536c99,2,'2025-06-26 03:09:57.700',140,164,99,410,118,168,'2025-06-26 03:09:58.806',1106,'2025-06-26 03:09:58.845',1145,yes,yes,yes
52.83.211.74,lzgdcc99c4342b536c99,3,'2025-06-26 03:09:57.800',137,181,100,461,116,166,'2025-06-26 03:09:58.785',985,'2025-06-26 03:09:58.805',1005,yes,yes,yes
52.83.211.74,lzgdccad8e2e73d68051,1,'2025-06-26 03:09:56.087',145,149,100,482,143,193,'2025-06-26 03:09:57.307',1220,'2025-06-26 03:09:57.347',1260,yes,yes,yes
52.83.211.74,lzgdccad8e2e73d68051,2,'2025-06-26 03:09:56.186',161,167,100,397,115,165,'2025-06-26 03:09:57.307',1121,'2025-06-26 03:09:57.347',1161,yes,yes,yes
52.83.211.74,lzgdccad8e2e73d68051,3,'2025-06-26 03:09:56.294',153,163,99,461,126,177,'2025-06-26 03:09:57.287',993,'2025-06-26 03:09:57.307',1013,yes,yes,yes
52.83.211.74,lzgdce591cb55f5386b9,1,'2025-06-26 03:10:00.532',206,164,99,407,151,202,'2025-06-26 03:10:01.736',1204,'2025-06-26 03:10:01.769',1237,yes,no,yes
52.83.211.74,lzgdce591cb55f5386b9,2,'2025-06-26 03:10:00.631',129,149,100,437,129,181,'2025-06-26 03:10:01.738',1107,'2025-06-26 03:10:01.738',1107,yes,no,no
52.83.211.74,lzgdce591cb55f5386b9,3,'2025-06-26 03:10:00.726',145,160,100,437,154,204,'2025-06-26 03:10:01.737',1011,'2025-06-26 03:10:01.769',1043,yes,no,yes
52.83.211.74,lzgdd2a16c1dcbfb5cc4,1,'2025-06-26 03:09:56.690',152,140,100,476,123,174,'2025-06-26 03:09:57.860',1170,'2025-06-26 03:09:57.880',1190,yes,yes,yes
52.83.211.74,lzgdd2a16c1dcbfb5cc4,2,'2025-06-26 03:09:56.831',138,166,99,378,113,164,'2025-06-26 03:09:57.900',1069,'2025-06-26 03:09:57.920',1089,yes,no,yes
52.83.211.74,lzgdd2a16c1dcbfb5cc4,3,'2025-06-26 03:09:56.895',135,163,99,476,116,167,'2025-06-26 03:09:57.880',985,'2025-06-26 03:09:57.920',1025,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,1,'2025-06-26 03:09:33.976',130,149,99,491,138,188,'2025-06-26 03:09:35.133',1157,'2025-06-26 03:09:35.173',1197,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,2,'2025-06-26 03:09:34.073',160,168,99,376,112,163,'2025-06-26 03:09:35.133',1060,'2025-06-26 03:09:35.174',1101,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,3,'2025-06-26 03:09:34.173',150,160,99,427,119,170,'2025-06-26 03:09:35.113',940,'2025-06-26 03:09:35.133',960,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,1,'2025-06-26 03:09:30.429',128,188,99,501,125,175,'2025-06-26 03:09:31.622',1193,'2025-06-26 03:09:31.662',1233,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,2,'2025-06-26 03:09:30.527',152,153,99,358,114,164,'2025-06-26 03:09:31.622',1095,'2025-06-26 03:09:31.662',1135,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,3,'2025-06-26 03:09:30.625',128,158,100,487,122,172,'2025-06-26 03:09:31.602',977,'2025-06-26 03:09:31.622',997,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,1,'2025-06-26 03:09:46.007',154,162,99,413,123,173,'2025-06-26 03:09:47.140',1133,'2025-06-26 03:09:47.160',1153,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,2,'2025-06-26 03:09:46.105',135,187,100,367,150,200,'2025-06-26 03:09:47.201',1096,'2025-06-26 03:09:47.240',1135,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,3,'2025-06-26 03:09:46.206',149,170,99,426,105,156,'2025-06-26 03:09:47.160',954,'2025-06-26 03:09:47.201',995,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,1,'2025-06-26 03:09:31.906',136,163,99,511,101,151,'2025-06-26 03:09:33.053',1147,'2025-06-26 03:09:33.074',1168,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,2,'2025-06-26 03:09:32.004',149,176,99,409,146,196,'2025-06-26 03:09:33.134',1130,'2025-06-26 03:09:33.154',1150,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,3,'2025-06-26 03:09:32.103',156,166,99,435,124,175,'2025-06-26 03:09:33.073',970,'2025-06-26 03:09:33.113',1010,yes,yes,yes
52.83.211.74,lzgddebb8134a5883e63,1,'2025-06-26 03:10:02.508',139,179,99,476,122,172,'2025-06-26 03:10:03.746',1238,'2025-06-26 03:10:03.785',1277,yes,yes,no
52.83.211.74,lzgddebb8134a5883e63,2,'2025-06-26 03:10:02.582',154,168,106,420,134,184,'2025-06-26 03:10:03.726',1144,'2025-06-26 03:10:03.746',1164,yes,no,no
52.83.211.74,lzgddebb8134a5883e63,3,'2025-06-26 03:10:02.675',158,177,149,353,144,196,'2025-06-26 03:10:03.786',1111,'2025-06-26 03:10:03.825',1150,yes,yes,no
52.83.211.74,lzgde0db7ce2073c125e,1,'2025-06-26 03:09:36.057',172,144,99,466,117,167,'2025-06-26 03:09:37.186',1129,'2025-06-26 03:09:37.206',1149,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,2,'2025-06-26 03:09:36.155',139,146,99,432,141,192,'2025-06-26 03:09:37.267',1112,'2025-06-26 03:09:37.286',1131,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,3,'2025-06-26 03:09:36.253',164,157,100,440,151,151,'2025-06-26 03:09:37.206',953,'2025-06-26 03:09:37.247',994,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,1,'2025-06-26 03:09:32.500',154,156,99,400,119,169,'2025-06-26 03:09:33.595',1095,'2025-06-26 03:09:33.615',1115,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,2,'2025-06-26 03:09:32.598',147,148,99,338,118,169,'2025-06-26 03:09:33.615',1017,'2025-06-26 03:09:33.655',1057,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,3,'2025-06-26 03:09:32.697',172,160,99,365,125,176,'2025-06-26 03:09:33.615',918,'2025-06-26 03:09:33.655',958,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,1,'2025-06-26 03:09:31.610',144,159,99,486,139,189,'2025-06-26 03:09:32.777',1167,'2025-06-26 03:09:32.817',1207,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,2,'2025-06-26 03:09:31.709',147,147,99,423,145,195,'2025-06-26 03:09:32.818',1109,'2025-06-26 03:09:32.857',1148,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,3,'2025-06-26 03:09:31.807',157,144,99,455,111,161,'2025-06-26 03:09:32.757',950,'2025-06-26 03:09:32.777',970,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,1,'2025-06-26 03:09:33.386',166,147,100,476,108,159,'2025-06-26 03:09:34.538',1152,'2025-06-26 03:09:34.558',1172,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,2,'2025-06-26 03:09:33.485',140,145,99,447,107,157,'2025-06-26 03:09:34.578',1093,'2025-06-26 03:09:34.598',1113,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,3,'2025-06-26 03:09:33.587',143,150,99,474,128,178,'2025-06-26 03:09:34.578',991,'2025-06-26 03:09:34.598',1011,yes,yes,yes
52.83.211.74,lzgde792c58984114268,1,'2025-06-26 03:09:30.133',132,155,99,477,145,195,'2025-06-26 03:09:31.284',1151,'2025-06-26 03:09:31.324',1191,yes,yes,yes
52.83.211.74,lzgde792c58984114268,2,'2025-06-26 03:09:30.232',134,182,99,368,113,163,'2025-06-26 03:09:31.284',1052,'2025-06-26 03:09:31.324',1092,yes,yes,yes
52.83.211.74,lzgde792c58984114268,3,'2025-06-26 03:09:30.330',159,150,99,432,111,161,'2025-06-26 03:09:31.264',934,'2025-06-26 03:09:31.284',954,yes,yes,yes
52.83.211.74,lzgdf0345dc9a1772781,1,'2025-06-26 03:10:03.606',144,171,99,449,136,186,'2025-06-26 03:10:04.822',1216,'2025-06-26 03:10:04.861',1255,yes,no,no
52.83.211.74,lzgdf0345dc9a1772781,2,'2025-06-26 03:10:03.702',146,199,201,337,132,183,'2025-06-26 03:10:04.800',1098,'2025-06-26 03:10:04.821',1119,yes,no,no
52.83.211.74,lzgdf0345dc9a1772781,3,'2025-06-26 03:10:03.800',166,193,117,189,115,165,'2025-06-26 03:10:04.822',1022,'2025-06-26 03:10:04.862',1062,yes,no,no
52.83.211.74,lzgdf0963cb6f8031ed7,1,'2025-06-26 03:09:44.743',152,184,99,383,121,172,'2025-06-26 03:09:45.869',1126,'2025-06-26 03:09:45.909',1166,yes,yes,yes
