host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgd08e4bc11b44d5d2d,1,'2025-06-24 11:00:57.249',148,177,100,481,126,176,'2025-06-24 11:00:58.278',1029,'2025-06-24 11:00:58.299',1050,yes,yes,yes
52.83.211.74,lzgd08e4bc11b44d5d2d,2,'2025-06-24 11:00:57.266',181,170,100,446,147,198,'2025-06-24 11:00:58.319',1053,'2025-06-24 11:00:58.338',1072,yes,yes,yes
52.83.211.74,lzgd08e4bc11b44d5d2d,3,'2025-06-24 11:00:57.323',145,197,99,397,145,196,'2025-06-24 11:00:58.319',996,'2025-06-24 11:00:58.378',1055,yes,yes,yes
52.83.211.74,lzgd08e4bc11b44d5d2d,4,'2025-06-24 11:00:57.348',169,192,99,363,135,185,'2025-06-24 11:00:58.339',991,'2025-06-24 11:00:58.378',1030,yes,yes,yes
52.83.211.74,lzgd08e4bc11b44d5d2d,5,'2025-06-24 11:00:57.299',139,164,100,469,123,174,'2025-06-24 11:00:58.319',1020,'2025-06-24 11:00:58.338',1039,yes,yes,yes
52.83.211.74,lzgd10eb690a12b4d19e,1,'2025-06-24 11:00:54.689',150,162,99,28474,132,182,'2025-06-24 11:01:23.907',29218,'2025-06-24 11:01:23.935',29246,yes,yes,yes
52.83.211.74,lzgd10eb690a12b4d19e,2,'2025-06-24 11:00:54.658',143,176,99,466,147,198,'2025-06-24 11:00:55.915',1257,'2025-06-24 11:00:55.935',1277,yes,yes,yes
52.83.211.74,lzgd10eb690a12b4d19e,3,'2025-06-24 11:00:54.711',129,163,100,484,143,194,'2025-06-24 11:00:55.915',1204,'2025-06-24 11:00:55.935',1224,yes,yes,yes
52.83.211.74,lzgd10eb690a12b4d19e,4,'2025-06-24 11:00:54.692',142,5531,100,170,116,167,'2025-06-24 11:01:00.944',6252,'2025-06-24 11:01:00.975',6283,yes,yes,yes
52.83.211.74,lzgd10eb690a12b4d19e,5,'2025-06-24 11:00:54.710',151,159,99,467,115,166,'2025-06-24 11:00:55.835',1125,'2025-06-24 11:00:55.855',1145,yes,yes,yes
52.83.211.74,lzgd11fed05efd7c2acc,1,'2025-06-24 11:00:56.867',173,175,100,551,109,159,'2025-06-24 11:00:58.001',1134,'2025-06-24 11:00:58.020',1153,yes,yes,yes
52.83.211.74,lzgd11fed05efd7c2acc,2,'2025-06-24 11:00:56.878',156,149,100,560,108,158,'2025-06-24 11:00:57.961',1083,'2025-06-24 11:00:57.981',1103,yes,yes,yes
52.83.211.74,lzgd11fed05efd7c2acc,3,'2025-06-24 11:00:56.855',152,163,100,27685,114,165,'2025-06-24 11:01:25.076',28221,'2025-06-24 11:01:25.100',28245,yes,yes,yes
52.83.211.74,lzgd11fed05efd7c2acc,4,'2025-06-24 11:00:56.879',134,186,100,556,140,191,'2025-06-24 11:00:58.001',1122,'2025-06-24 11:00:58.021',1142,yes,yes,yes
52.83.211.74,lzgd11fed05efd7c2acc,5,'2025-06-24 11:00:56.898',135,5525,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd13ad3c1b7422e0ea,1,'2025-06-24 11:01:02.357',154,176,100,446,149,199,'2025-06-24 11:01:03.621',1264,'2025-06-24 11:01:03.641',1284,yes,yes,yes
52.83.211.74,lzgd13ad3c1b7422e0ea,2,'2025-06-24 11:01:02.380',144,177,100,448,124,175,'2025-06-24 11:01:03.541',1161,'2025-06-24 11:01:03.561',1181,yes,yes,yes
52.83.211.74,lzgd13ad3c1b7422e0ea,3,'2025-06-24 11:01:02.453',148,182,99,350,120,170,'2025-06-24 11:01:03.562',1109,'2025-06-24 11:01:03.601',1148,yes,yes,yes
52.83.211.74,lzgd13ad3c1b7422e0ea,4,'2025-06-24 11:01:02.447',139,199,100,378,143,194,'2025-06-24 11:01:03.602',1155,'2025-06-24 11:01:03.641',1194,yes,yes,yes
52.83.211.74,lzgd13ad3c1b7422e0ea,5,'2025-06-24 11:01:02.523',174,188,99,28892,151,202,'2025-06-24 11:01:32.104',29581,'2025-06-24 11:01:32.121',29598,yes,no,yes
52.83.211.74,lzgd15f6d690d219f24c,1,'2025-06-24 11:00:53.820',147,158,100,501,129,180,'2025-06-24 11:00:55.040',1220,'2025-06-24 11:00:55.080',1260,yes,yes,yes
52.83.211.74,lzgd15f6d690d219f24c,2,'2025-06-24 11:00:53.840',153,170,100,28988,125,175,'2025-06-24 11:01:23.539',29699,'2025-06-24 11:01:23.560',29720,yes,yes,yes
52.83.211.74,lzgd15f6d690d219f24c,3,'2025-06-24 11:00:53.852',130,5584,99,139,134,185,'2025-06-24 11:01:00.107',6255,'2025-06-24 11:01:00.120',6268,yes,yes,yes
52.83.211.74,lzgd15f6d690d219f24c,4,'2025-06-24 11:00:53.844',151,180,100,28228,141,192,'2025-06-24 11:01:22.833',28989,'2025-06-24 11:01:22.880',29036,yes,yes,yes
52.83.211.74,lzgd15f6d690d219f24c,5,'2025-06-24 11:00:53.876',131,196,99,441,112,162,'2025-06-24 11:00:55.020',1144,'2025-06-24 11:00:55.040',1164,yes,yes,yes
52.83.211.74,lzgd1762ac30d8afa9df,1,'2025-06-24 11:00:54.871',153,5542,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd1762ac30d8afa9df,2,'2025-06-24 11:00:54.849',149,171,99,550,130,180,'2025-06-24 11:00:56.127',1278,'2025-06-24 11:00:56.166',1317,yes,yes,yes
52.83.211.74,lzgd1762ac30d8afa9df,3,'2025-06-24 11:00:54.876',140,5568,99,148,119,170,'2025-06-24 11:01:01.155',6279,'2025-06-24 11:01:01.167',6291,yes,yes,yes
52.83.211.74,lzgd1762ac30d8afa9df,4,'2025-06-24 11:00:54.913',138,164,99,28248,136,186,'2025-06-24 11:01:23.842',28929,'2025-06-24 11:01:23.887',28974,yes,yes,yes
52.83.211.74,lzgd1762ac30d8afa9df,5,'2025-06-24 11:00:54.934',158,175,100,472,103,154,'2025-06-24 11:00:56.107',1173,'2025-06-24 11:00:56.127',1193,yes,yes,yes
52.83.211.74,lzgd18c75f902f6aa885,1,'2025-06-24 11:00:59.390',167,145,99,450,138,189,'2025-06-24 11:01:00.419',1029,'2025-06-24 11:01:00.439',1049,yes,yes,yes
52.83.211.74,lzgd18c75f902f6aa885,2,'2025-06-24 11:00:59.440',147,182,99,387,108,158,'2025-06-24 11:01:00.379',939,'2025-06-24 11:01:00.399',959,yes,yes,yes
52.83.211.74,lzgd18c75f902f6aa885,3,'2025-06-24 11:00:59.420',159,165,100,29212,119,170,'2025-06-24 11:01:29.215',29795,'2025-06-24 11:01:29.240',29820,yes,yes,no
52.83.211.74,lzgd18c75f902f6aa885,4,'2025-06-24 11:00:59.477',147,176,99,367,151,203,'2025-06-24 11:01:00.439',962,'2025-06-24 11:01:00.479',1002,yes,yes,yes
52.83.211.74,lzgd18c75f902f6aa885,5,'2025-06-24 11:00:59.458',146,164,100,392,149,201,'2025-06-24 11:01:00.439',981,'2025-06-24 11:01:00.479',1021,yes,yes,yes
52.83.211.74,lzgd19648f6e54d68ebb,1,'2025-06-24 11:00:53.726',140,172,99,487,111,161,'2025-06-24 11:00:54.919',1193,'2025-06-24 11:00:54.938',1212,yes,yes,yes
52.83.211.74,lzgd19648f6e54d68ebb,2,'2025-06-24 11:00:53.740',169,175,100,487,123,173,'2025-06-24 11:00:54.939',1199,'2025-06-24 11:00:54.979',1239,yes,yes,yes
52.83.211.74,lzgd19648f6e54d68ebb,3,'2025-06-24 11:00:53.759',145,204,99,28195,118,169,'2025-06-24 11:01:22.707',28948,'2025-06-24 11:01:22.739',28980,yes,yes,yes
52.83.211.74,lzgd19648f6e54d68ebb,4,'2025-06-24 11:00:53.764',171,209,100,427,106,156,'2025-06-24 11:00:54.939',1175,'2025-06-24 11:00:54.979',1215,yes,yes,yes
52.83.211.74,lzgd19648f6e54d68ebb,5,'2025-06-24 11:00:53.805',133,155,100,463,114,169,'2025-06-24 11:00:54.939',1134,'2025-06-24 11:00:54.979',1174,yes,yes,yes
52.83.211.74,lzgd1da1babbb1010ee7,1,'2025-06-24 11:01:00.012',161,171,100,29113,152,202,'2025-06-24 11:01:29.902',29890,'2025-06-24 11:01:29.941',29929,yes,no,no
52.83.211.74,lzgd1da1babbb1010ee7,2,'2025-06-24 11:01:00.032',147,152,100,27868,130,180,'2025-06-24 11:01:28.633',28601,'2025-06-24 11:01:28.658',28626,yes,yes,yes
52.83.211.74,lzgd1da1babbb1010ee7,3,'2025-06-24 11:01:00.087',137,191,99,433,123,173,'2025-06-24 11:01:01.238',1151,'2025-06-24 11:01:01.258',1171,yes,no,yes
52.83.211.74,lzgd1da1babbb1010ee7,4,'2025-06-24 11:01:00.065',129,169,99,517,115,165,'2025-06-24 11:01:01.258',1193,'2025-06-24 11:01:01.298',1233,yes,no,yes
52.83.211.74,lzgd1da1babbb1010ee7,5,'2025-06-24 11:01:00.147',130,155,100,427,149,200,'2025-06-24 11:01:01.299',1152,'2025-06-24 11:01:01.338',1191,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,1,'2025-06-24 11:00:59.175',177,184,100,366,113,165,'2025-06-24 11:01:00.147',972,'2025-06-24 11:01:00.168',993,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,2,'2025-06-24 11:00:59.119',141,160,100,465,143,194,'2025-06-24 11:01:00.188',1069,'2025-06-24 11:01:00.207',1088,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,3,'2025-06-24 11:00:59.211',165,200,99,329,131,181,'2025-06-24 11:01:00.208',997,'2025-06-24 11:01:00.248',1037,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,4,'2025-06-24 11:00:59.130',165,197,99,27179,123,173,'2025-06-24 11:01:26.952',27822,'2025-06-24 11:01:26.968',27838,yes,yes,yes
52.83.211.74,lzgd1e6181f4e0987357,5,'2025-06-24 11:00:59.178',143,185,100,452,136,186,'2025-06-24 11:01:00.208',1030,'2025-06-24 11:01:00.248',1070,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,1,'2025-06-24 11:00:51.645',146,174,99,28341,138,188,'2025-06-24 11:01:20.715',29070,'2025-06-24 11:01:20.754',29109,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,2,'2025-06-24 11:00:51.684',143,200,99,612,145,195,'2025-06-24 11:00:53.033',1349,'2025-06-24 11:00:53.073',1389,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,3,'2025-06-24 11:00:51.678',156,171,100,614,113,164,'2025-06-24 11:00:52.972',1294,'2025-06-24 11:00:52.993',1315,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,4,'2025-06-24 11:00:51.698',152,195,99,592,145,196,'2025-06-24 11:00:53.033',1335,'2025-06-24 11:00:53.073',1375,yes,yes,yes
52.83.211.74,lzgd248a705ea1365e60,5,'2025-06-24 11:00:51.714',132,5507,100,148,111,162,'2025-06-24 11:00:57.901',6187,'2025-06-24 11:00:57.913',6199,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,1,'2025-06-24 11:00:54.978',134,151,99,28899,120,171,'2025-06-24 11:01:24.571',29593,'2025-06-24 11:01:24.592',29614,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,2,'2025-06-24 11:00:54.967',149,166,100,527,132,185,'2025-06-24 11:00:56.232',1265,'2025-06-24 11:00:56.272',1305,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,3,'2025-06-24 11:00:54.998',147,5549,100,155,149,200,'2025-06-24 11:01:01.299',6301,'2025-06-24 11:01:01.352',6354,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,4,'2025-06-24 11:00:55.013',162,162,101,492,112,163,'2025-06-24 11:00:56.212',1199,'2025-06-24 11:00:56.232',1219,yes,yes,yes
52.83.211.74,lzgd2ad7456ef4fcba4f,5,'2025-06-24 11:00:55.047',144,201,99,28204,129,180,'2025-06-24 11:01:24.009',28962,'2025-06-24 11:01:24.032',28985,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,1,'2025-06-24 11:01:01.601',166,5550,99,137,133,183,'2025-06-24 11:01:07.903',6302,'2025-06-24 11:01:07.933',6332,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,2,'2025-06-24 11:01:01.615',158,160,100,482,147,198,'2025-06-24 11:01:02.872',1257,'2025-06-24 11:01:02.891',1276,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,3,'2025-06-24 11:01:01.596',143,180,99,510,108,158,'2025-06-24 11:01:02.831',1235,'2025-06-24 11:01:02.852',1256,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,4,'2025-06-24 11:01:01.677',137,5563,99,156,124,174,'2025-06-24 11:01:07.947',6270,'2025-06-24 11:01:07.976',6299,yes,yes,yes
52.83.211.74,lzgd2b52b3c17c7061b9,5,'2025-06-24 11:01:01.790',145,191,100,490,124,175,'2025-06-24 11:01:02.892',1102,'2025-06-24 11:01:02.932',1142,yes,yes,yes
52.83.211.74,lzgd2cbd00e104249138,1,'2025-06-24 11:00:57.592',158,5574,99,124,135,186,'2025-06-24 11:01:03.692',6100,'2025-06-24 11:01:03.703',6111,yes,yes,yes
52.83.211.74,lzgd2cbd00e104249138,2,'2025-06-24 11:00:57.646',143,177,99,542,117,167,'2025-06-24 11:00:58.763',1117,'2025-06-24 11:00:58.784',1138,yes,yes,yes
52.83.211.74,lzgd2cbd00e104249138,3,'2025-06-24 11:00:57.691',148,163,101,28126,129,179,'2025-06-24 11:01:26.386',28695,'2025-06-24 11:01:26.424',28733,yes,yes,yes
52.83.211.74,lzgd2cbd00e104249138,4,'2025-06-24 11:00:57.733',149,204,100,436,127,178,'2025-06-24 11:00:58.783',1050,'2025-06-24 11:00:58.823',1090,yes,yes,yes
52.83.211.74,lzgd2cbd00e104249138,5,'2025-06-24 11:00:57.738',150,201,99,28852,121,172,'2025-06-24 11:01:27.194',29456,'2025-06-24 11:01:27.224',29486,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,1,'2025-06-24 11:00:53.461',168,157,99,490,139,190,'2025-06-24 11:00:54.708',1247,'2025-06-24 11:00:54.728',1267,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,2,'2025-06-24 11:00:53.475',156,166,100,514,147,198,'2025-06-24 11:00:54.728',1253,'2025-06-24 11:00:54.768',1293,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,3,'2025-06-24 11:00:53.521',171,165,101,27294,130,180,'2025-06-24 11:01:21.555',28034,'2025-06-24 11:01:21.608',28087,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,4,'2025-06-24 11:00:53.473',135,169,99,27919,126,177,'2025-06-24 11:01:22.159',28686,'2025-06-24 11:01:22.168',28695,yes,yes,yes
52.83.211.74,lzgd303a6b7b504a23ac,5,'2025-06-24 11:00:53.509',159,5608,99,156,111,162,'2025-06-24 11:00:59.814',6305,'2025-06-24 11:00:59.848',6339,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,1,'2025-06-24 11:00:53.621',138,142,100,480,134,184,'2025-06-24 11:00:54.801',1180,'2025-06-24 11:00:54.841',1220,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,2,'2025-06-24 11:00:53.648',136,171,100,28119,126,176,'2025-06-24 11:01:22.476',28828,'2025-06-24 11:01:22.522',28874,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,3,'2025-06-24 11:00:53.672',137,5543,99,201,131,182,'2025-06-24 11:00:59.968',6296,'2025-06-24 11:01:00.001',6329,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,4,'2025-06-24 11:00:53.695',147,148,100,28302,133,183,'2025-06-24 11:01:22.717',29022,'2025-06-24 11:01:22.762',29067,yes,yes,yes
52.83.211.74,lzgd3aa900b52fd38806,5,'2025-06-24 11:00:53.702',149,175,100,355,117,167,'2025-06-24 11:00:54.782',1080,'2025-06-24 11:00:54.801',1099,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,1,'2025-06-24 11:00:55.319',139,174,99,29679,119,170,'2025-06-24 11:01:25.552',30233,'2025-06-24 11:01:25.607',30288,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,2,'2025-06-24 11:00:55.279',137,5475,99,167,103,153,'2025-06-24 11:01:01.271',5992,'2025-06-24 11:01:01.327',6048,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,3,'2025-06-24 11:00:55.261',157,5635,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd3cac95fa9d6edf90,4,'2025-06-24 11:00:55.316',202,157,99,552,148,199,'2025-06-24 11:00:56.466',1150,'2025-06-24 11:00:56.486',1170,yes,yes,yes
52.83.211.74,lzgd3cac95fa9d6edf90,5,'2025-06-24 11:00:55.356',158,5639,100,168,149,200,'2025-06-24 11:01:01.593',6237,'2025-06-24 11:01:01.607',6251,yes,yes,yes
52.83.211.74,lzgd4782b152d37fabdf,1,'2025-06-24 11:01:00.735',154,198,100,524,123,174,'2025-06-24 11:01:02.021',1286,'2025-06-24 11:01:02.041',1306,yes,yes,yes
52.83.211.74,lzgd4782b152d37fabdf,2,'2025-06-24 11:01:00.809',189,181,100,437,146,198,'2025-06-24 11:01:02.062',1253,'2025-06-24 11:01:02.082',1273,yes,yes,yes
52.83.211.74,lzgd4782b152d37fabdf,3,'2025-06-24 11:01:00.846',155,231,100,28246,124,174,'2025-06-24 11:01:29.886',29040,'2025-06-24 11:01:29.921',29075,yes,no,no
52.83.211.74,lzgd4782b152d37fabdf,4,'2025-06-24 11:01:00.802',151,180,99,460,141,192,'2025-06-24 11:01:02.062',1260,'2025-06-24 11:01:02.081',1279,yes,yes,yes
52.83.211.74,lzgd4782b152d37fabdf,5,'2025-06-24 11:01:00.890',155,171,100,27495,116,169,'2025-06-24 11:01:29.160',28270,'2025-06-24 11:01:29.201',28311,yes,yes,no
52.83.211.74,lzgd47a3c029f3767795,1,'2025-06-24 11:00:56.308',135,170,99,27246,109,159,'2025-06-24 11:01:24.092',27784,'2025-06-24 11:01:24.100',27792,yes,yes,yes
52.83.211.74,lzgd47a3c029f3767795,2,'2025-06-24 11:00:56.342',166,162,100,507,118,169,'2025-06-24 11:00:57.420',1078,'2025-06-24 11:00:57.460',1118,yes,yes,yes
52.83.211.74,lzgd47a3c029f3767795,3,'2025-06-24 11:00:56.354',157,182,99,490,108,159,'2025-06-24 11:00:57.400',1046,'2025-06-24 11:00:57.420',1066,yes,yes,yes
52.83.211.74,lzgd47a3c029f3767795,4,'2025-06-24 11:00:56.374',147,171,99,29029,132,183,'2025-06-24 11:01:25.965',29591,'2025-06-24 11:01:25.981',29607,yes,yes,yes
52.83.211.74,lzgd47a3c029f3767795,5,'2025-06-24 11:00:56.382',142,189,100,497,133,184,'2025-06-24 11:00:57.460',1078,'2025-06-24 11:00:57.500',1118,yes,yes,yes
52.83.211.74,lzgd4f34ad441cbe809e,1,'2025-06-24 11:00:55.207',173,5552,100,158,105,156,'2025-06-24 11:01:01.344',6137,'2025-06-24 11:01:01.376',6169,yes,yes,yes
52.83.211.74,lzgd4f34ad441cbe809e,2,'2025-06-24 11:00:55.151',136,209,100,422,111,162,'2025-06-24 11:00:56.136',985,'2025-06-24 11:00:56.176',1025,yes,yes,yes
52.83.211.74,lzgd4f34ad441cbe809e,3,'2025-06-24 11:00:55.224',168,200,100,27662,135,186,'2025-06-24 11:01:23.496',28272,'2025-06-24 11:01:23.536',28312,yes,yes,yes
52.83.211.74,lzgd4f34ad441cbe809e,4,'2025-06-24 11:00:55.191',141,169,99,406,111,161,'2025-06-24 11:00:56.116',925,'2025-06-24 11:00:56.136',945,yes,yes,yes
52.83.211.74,lzgd4f34ad441cbe809e,5,'2025-06-24 11:00:55.295',162,5533,100,166,149,200,'2025-06-24 11:01:01.424',6129,'2025-06-24 11:01:01.456',6161,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,1,'2025-06-24 11:00:58.875',176,188,100,528,138,188,'2025-06-24 11:01:00.019',1144,'2025-06-24 11:01:00.038',1163,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,2,'2025-06-24 11:00:58.890',162,160,100,539,140,190,'2025-06-24 11:01:00.019',1129,'2025-06-24 11:01:00.039',1149,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,3,'2025-06-24 11:00:58.897',154,143,100,545,130,181,'2025-06-24 11:00:59.978',1081,'2025-06-24 11:00:59.999',1102,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,4,'2025-06-24 11:00:58.936',156,164,99,27960,132,183,'2025-06-24 11:01:27.466',28530,'2025-06-24 11:01:27.479',28543,yes,yes,yes
52.83.211.74,lzgd53c3bf4c1bcb3765,5,'2025-06-24 11:00:58.938',152,5574,99,161,104,154,'2025-06-24 11:01:05.049',6111,'2025-06-24 11:01:05.079',6141,yes,yes,yes
52.83.211.74,lzgd5496a7907243e22d,1,'2025-06-24 11:00:51.304',235,177,99,478,102,153,'2025-06-24 11:00:52.590',1286,'2025-06-24 11:00:52.610',1306,yes,no,yes
52.83.211.74,lzgd5496a7907243e22d,2,'2025-06-24 11:00:51.340',242,207,99,457,112,163,'2025-06-24 11:00:52.630',1290,'2025-06-24 11:00:52.650',1310,yes,no,yes
52.83.211.74,lzgd5496a7907243e22d,3,'2025-06-24 11:00:51.355',213,210,99,18260,131,181,'2025-06-24 11:01:10.455',19100,'2025-06-24 11:01:10.490',19135,yes,yes,yes
52.83.211.74,lzgd5496a7907243e22d,4,'2025-06-24 11:00:51.332',181,208,100,463,102,152,'2025-06-24 11:00:52.550',1218,'2025-06-24 11:00:52.570',1238,yes,no,yes
52.83.211.74,lzgd5496a7907243e22d,5,'2025-06-24 11:00:51.350',231,5550,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd5d7bdc6242781982,1,'2025-06-24 11:00:56.412',132,5608,100,185,120,170,'2025-06-24 11:01:02.601',6189,'2025-06-24 11:01:02.650',6238,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,2,'2025-06-24 11:00:56.442',152,169,99,529,130,180,'2025-06-24 11:00:57.530',1088,'2025-06-24 11:00:57.570',1128,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,3,'2025-06-24 11:00:56.446',152,183,99,513,144,195,'2025-06-24 11:00:57.570',1124,'2025-06-24 11:00:57.610',1164,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,4,'2025-06-24 11:00:56.462',166,147,99,28227,139,189,'2025-06-24 11:01:25.280',28818,'2025-06-24 11:01:25.291',28829,yes,yes,yes
52.83.211.74,lzgd5d7bdc6242781982,5,'2025-06-24 11:00:56.468',167,156,100,486,130,181,'2025-06-24 11:00:57.510',1042,'2025-06-24 11:00:57.530',1062,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,1,'2025-06-24 11:00:52.448',130,156,100,450,109,159,'2025-06-24 11:00:53.552',1104,'2025-06-24 11:00:53.572',1124,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,2,'2025-06-24 11:00:52.445',182,198,100,27643,134,184,'2025-06-24 11:01:20.888',28443,'2025-06-24 11:01:20.932',28487,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,3,'2025-06-24 11:00:52.440',148,5571,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd60622774ad88ca9c,4,'2025-06-24 11:00:52.483',132,181,100,380,123,173,'2025-06-24 11:00:53.572',1089,'2025-06-24 11:00:53.612',1129,yes,yes,yes
52.83.211.74,lzgd60622774ad88ca9c,5,'2025-06-24 11:00:52.496',156,169,101,408,146,197,'2025-06-24 11:00:53.633',1137,'2025-06-24 11:00:53.652',1156,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,1,'2025-06-24 11:00:56.229',155,164,99,565,108,159,'2025-06-24 11:00:57.331',1102,'2025-06-24 11:00:57.351',1122,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,2,'2025-06-24 11:00:56.233',156,5577,99,188,134,184,'2025-06-24 11:01:02.421',6188,'2025-06-24 11:01:02.471',6238,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,3,'2025-06-24 11:00:56.212',167,176,101,589,107,157,'2025-06-24 11:00:57.352',1140,'2025-06-24 11:00:57.392',1180,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,4,'2025-06-24 11:00:56.252',154,154,99,28694,122,173,'2025-06-24 11:01:25.480',29228,'2025-06-24 11:01:25.511',29259,yes,yes,yes
52.83.211.74,lzgd6103cf739e1a84f6,5,'2025-06-24 11:00:56.242',138,200,100,547,141,191,'2025-06-24 11:00:57.391',1149,'2025-06-24 11:00:57.432',1190,yes,yes,yes
52.83.211.74,lzgd64a35bc2d758e316,1,'2025-06-24 11:01:02.580',156,145,99,506,133,183,'2025-06-24 11:01:03.886',1306,'2025-06-24 11:01:03.925',1345,yes,yes,yes
52.83.211.74,lzgd64a35bc2d758e316,2,'2025-06-24 11:01:02.653',156,169,100,463,128,179,'2025-06-24 11:01:03.866',1213,'2025-06-24 11:01:03.886',1233,yes,yes,yes
