host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgdd364e75a1362cd9c,1,'2025-06-24 12:00:09.604',154,194,102,29391,123,174,'2025-06-24 12:00:39.791',30187,'2025-06-24 12:00:39.817',30213,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,2,'2025-06-24 12:00:09.656',157,185,99,522,123,173,'2025-06-24 12:00:10.914',1258,'2025-06-24 12:00:10.936',1280,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,3,'2025-06-24 12:00:09.631',157,265,100,27835,116,166,'2025-06-24 12:00:38.301',28670,'2025-06-24 12:00:38.336',28705,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,4,'2025-06-24 12:00:09.657',171,5594,100,149,122,172,'2025-06-24 12:00:15.958',6301,'2025-06-24 12:00:15.976',6319,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,5,'2025-06-24 12:00:09.676',158,308,100,28622,115,166,'2025-06-24 12:00:39.146',29470,'2025-06-24 12:00:39.176',29500,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,1,'2025-06-24 12:00:08.516',172,0,0,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdd856ff4baf7882ed,2,'2025-06-24 12:00:08.521',29861,379,99,227,117,168,'2025-06-24 12:00:41.071',32550,'2025-06-24 12:00:41.125',32604,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,3,'2025-06-24 12:00:08.509',202,5546,100,532,137,187,'2025-06-24 12:00:15.206',6697,'2025-06-24 12:00:15.245',6736,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,4,'2025-06-24 12:00:08.546',29878,194,99,191,120,170,'2025-06-24 12:00:41.051',32505,'2025-06-24 12:00:41.085',32539,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,5,'2025-06-24 12:00:08.522',175,0,0,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdddc97fa5598d6b2d,1,'2025-06-24 12:00:08.881',159,5547,99,141,129,179,'2025-06-24 12:00:15.129',6248,'2025-06-24 12:00:15.174',6293,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,2,'2025-06-24 12:00:08.878',140,5537,99,161,132,183,'2025-06-24 12:00:15.109',6231,'2025-06-24 12:00:15.134',6256,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,3,'2025-06-24 12:00:08.902',139,5557,99,159,106,156,'2025-06-24 12:00:15.129',6227,'2025-06-24 12:00:15.174',6272,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,4,'2025-06-24 12:00:08.909',159,191,100,477,126,176,'2025-06-24 12:00:10.123',1214,'2025-06-24 12:00:10.133',1224,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,5,'2025-06-24 12:00:08.915',130,189,99,516,123,173,'2025-06-24 12:00:10.123',1208,'2025-06-24 12:00:10.134',1219,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,1,'2025-06-24 12:00:10.498',162,174,99,466,125,175,'2025-06-24 12:00:11.717',1219,'2025-06-24 12:00:11.754',1256,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,2,'2025-06-24 12:00:10.506',161,184,100,493,103,153,'2025-06-24 12:00:11.717',1211,'2025-06-24 12:00:11.754',1248,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,3,'2025-06-24 12:00:10.555',151,5576,99,160,135,185,'2025-06-24 12:00:16.863',6308,'2025-06-24 12:00:16.874',6319,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,4,'2025-06-24 12:00:10.480',151,5551,99,160,120,170,'2025-06-24 12:00:16.722',6242,'2025-06-24 12:00:16.754',6274,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,5,'2025-06-24 12:00:10.528',141,182,99,27630,125,175,'2025-06-24 12:00:38.853',28325,'2025-06-24 12:00:38.874',28346,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,1,'2025-06-24 12:00:09.241',149,175,102,26696,115,165,'2025-06-24 12:00:36.723',27482,'2025-06-24 12:00:36.743',27502,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,2,'2025-06-24 12:00:09.244',148,151,105,526,132,182,'2025-06-24 12:00:10.491',1247,'2025-06-24 12:00:10.543',1299,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,3,'2025-06-24 12:00:09.254',168,178,107,500,141,191,'2025-06-24 12:00:10.531',1277,'2025-06-24 12:00:10.583',1329,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,4,'2025-06-24 12:00:09.279',163,5597,99,153,120,170,'2025-06-24 12:00:15.577',6298,'2025-06-24 12:00:15.623',6344,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,5,'2025-06-24 12:00:09.263',144,194,105,27931,123,174,'2025-06-24 12:00:37.971',28708,'2025-06-24 12:00:38.023',28760,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,1,'2025-06-24 12:00:08.837',145,174,99,29108,131,181,'2025-06-24 12:00:38.640',29803,'2025-06-24 12:00:38.673',29836,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,2,'2025-06-24 12:00:08.800',149,205,99,557,109,160,'2025-06-24 12:00:10.146',1346,'2025-06-24 12:00:10.153',1353,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,3,'2025-06-24 12:00:08.810',141,5516,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde22f5a5c0f334760,4,'2025-06-24 12:00:08.816',152,193,100,27622,133,183,'2025-06-24 12:00:37.192',28376,'2025-06-24 12:00:37.193',28377,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,5,'2025-06-24 12:00:08.856',176,232,100,30209,114,164,'2025-06-24 12:00:39.851',30995,'2025-06-24 12:00:39.875',31019,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,1,'2025-06-24 12:00:09.469',166,178,99,504,119,170,'2025-06-24 12:00:10.735',1266,'2025-06-24 12:00:10.753',1284,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,2,'2025-06-24 12:00:09.483',143,204,99,28016,128,178,'2025-06-24 12:00:38.255',28772,'2025-06-24 12:00:38.274',28791,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,3,'2025-06-24 12:00:09.468',153,193,100,523,102,152,'2025-06-24 12:00:10.734',1266,'2025-06-24 12:00:10.753',1285,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,4,'2025-06-24 12:00:09.518',143,5627,99,148,124,174,'2025-06-24 12:00:15.822',6304,'2025-06-24 12:00:15.833',6315,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,5,'2025-06-24 12:00:09.498',141,201,99,514,110,161,'2025-06-24 12:00:10.735',1237,'2025-06-24 12:00:10.753',1255,yes,yes,yes
52.83.211.74,lzgde792c58984114268,1,'2025-06-24 12:00:08.421',214,282,100,436,116,166,'2025-06-24 12:00:09.763',1342,'2025-06-24 12:00:09.770',1349,yes,no,yes
52.83.211.74,lzgde792c58984114268,2,'2025-06-24 12:00:08.441',196,11247,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde792c58984114268,3,'2025-06-24 12:00:08.443',190,585,99,255,125,175,'2025-06-24 12:00:09.885',1442,'2025-06-24 12:00:09.930',1487,yes,no,yes
52.83.211.74,lzgde792c58984114268,4,'2025-06-24 12:00:08.459',29871,182,100,187,110,160,'2025-06-24 12:00:40.491',32032,'2025-06-24 12:00:40.530',32071,yes,no,yes
52.83.211.74,lzgde792c58984114268,5,'2025-06-24 12:00:08.435',29882,202,99,193,146,196,'2025-06-24 12:00:40.672',32237,'2025-06-24 12:00:40.690',32255,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,1,'2025-06-24 12:00:13.918',142,166,99,497,124,174,'2025-06-24 12:00:15.101',1183,'2025-06-24 12:00:15.136',1218,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,2,'2025-06-24 12:00:13.966',137,5546,99,148,126,176,'2025-06-24 12:00:20.184',6218,'2025-06-24 12:00:20.216',6250,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,3,'2025-06-24 12:00:13.955',153,188,100,27325,116,166,'2025-06-24 12:00:41.989',28034,'2025-06-24 12:00:42.016',28061,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,4,'2025-06-24 12:00:14.021',148,5499,99,154,121,173,'2025-06-24 12:00:20.244',6223,'2025-06-24 12:00:20.256',6235,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,5,'2025-06-24 12:00:14.065',128,151,99,30059,129,179,'2025-06-24 12:00:44.653',30588,'2025-06-24 12:00:44.657',30592,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,1,'2025-06-24 12:00:13.179',142,191,99,540,137,187,'2025-06-24 12:00:14.484',1305,'2025-06-24 12:00:14.495',1316,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,2,'2025-06-24 12:00:13.225',155,163,99,28745,123,173,'2025-06-24 12:00:42.698',29473,'2025-06-24 12:00:42.735',29510,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,3,'2025-06-24 12:00:13.184',151,190,99,518,132,182,'2025-06-24 12:00:14.464',1280,'2025-06-24 12:00:14.495',1311,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,4,'2025-06-24 12:00:13.259',168,189,99,420,148,198,'2025-06-24 12:00:14.524',1265,'2025-06-24 12:00:14.535',1276,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,5,'2025-06-24 12:00:13.309',140,205,100,25619,0,0,'',,'',,no,no,no
